policy_entropy,fps,total_timesteps,value_loss,explained_variance,nupdates
0.9831487536430359,1358,8408000,0.09177778661251068,0.6807036697864532,105100
0.987295925617218,1358,8416000,0.012180446647107601,0.9079523533582687,105200
0.9579033851623535,1358,8424000,0.05245399475097656,0.744611918926239,105300
1.0391982793807983,1358,8432000,0.03098996914923191,0.8783421963453293,105400
0.9148634076118469,1358,8440000,0.4059453010559082,0.4227163791656494,105500
0.9578810930252075,1358,8448000,0.03925544023513794,0.8680819422006607,105600
0.8899070620536804,1358,8456000,0.4998672902584076,0.513035237789154,105700
0.9081153869628906,1359,8464000,0.004223295953124762,0.9823725335299969,105800
1.1222481727600098,1359,8472000,0.06016715615987778,0.8987047225236893,105900
0.9389997720718384,1359,8480000,0.014742044731974602,0.9239273518323898,106000
0.9077987670898438,1359,8488000,0.31847381591796875,0.45444512367248535,106100
0.9431248903274536,1359,8496000,0.2825543284416199,0.7808793187141418,106200
0.9700460433959961,1359,8504000,0.017362628132104874,0.9243616908788681,106300
0.9946169853210449,1359,8512000,0.028698166832327843,0.8748181164264679,106400
1.052912950515747,1359,8520000,0.05644115060567856,0.9724312741309404,106500
0.9721368551254272,1359,8528000,0.831098198890686,0.320745050907135,106600
0.9886926412582397,1360,8536000,0.025500109419226646,0.9241210445761681,106700
0.8865030407905579,1360,8544000,0.14725975692272186,0.592965692281723,106800
1.0066008567810059,1360,8552000,0.13816051185131073,0.7834313809871674,106900
0.9166561365127563,1360,8560000,0.005909941159188747,0.9753859546035528,107000
1.0764821767807007,1360,8568000,0.0329626090824604,0.8986423090100288,107100
1.0436910390853882,1360,8576000,0.04619813710451126,0.9884057752788067,107200
0.9457141757011414,1360,8584000,0.22431841492652893,0.4140225052833557,107300
0.896586537361145,1360,8592000,0.009151213802397251,0.9185602813959122,107400
0.9029070734977722,1361,8600000,0.015286186710000038,0.9481338635087013,107500
1.0115517377853394,1361,8608000,0.14814436435699463,0.709671825170517,107600
0.9724085927009583,1361,8616000,0.019211918115615845,0.8566426634788513,107700
0.9473751187324524,1361,8624000,0.014626292511820793,0.8780947923660278,107800
0.9269912838935852,1361,8632000,0.011804906651377678,0.975191306322813,107900
0.967868447303772,1361,8640000,0.015010898932814598,0.82621169090271,108000
0.8885741233825684,1361,8648000,0.14575152099132538,0.488269567489624,108100
0.9945927858352661,1361,8656000,0.021598229184746742,0.9099233597517014,108200
0.9863911867141724,1361,8664000,0.016847221180796623,0.8953142315149307,108300
0.9668291807174683,1361,8672000,0.007523803506046534,0.8851475417613983,108400
0.9316059350967407,1362,8680000,0.022215595468878746,0.9032013118267059,108500
0.9582111239433289,1362,8688000,0.15638026595115662,0.5881535112857819,108600
0.8666843175888062,1362,8696000,0.00961025059223175,0.9723181277513504,108700
0.9459843635559082,1362,8704000,0.01363429706543684,0.9298702478408813,108800
0.9864084124565125,1362,8712000,0.05335796996951103,0.9291477352380753,108900
1.0415655374526978,1362,8720000,0.012015590444207191,0.9728212151676416,109000
0.9928186535835266,1362,8728000,0.03898904472589493,0.8758987337350845,109100
1.070023775100708,1362,8736000,0.014647412113845348,0.9492807574570179,109200
0.9140623211860657,1362,8744000,0.03244175761938095,0.8061927556991577,109300
0.9515740275382996,1363,8752000,0.011745087802410126,0.9251571148633957,109400
0.9688360095024109,1363,8760000,0.01190928928554058,0.9550436213612556,109500
0.8307574987411499,1363,8768000,0.014519890770316124,0.9595983698964119,109600
0.9581735730171204,1363,8776000,0.009661535732448101,0.9926916677504778,109700
0.8712954521179199,1363,8784000,0.08305288851261139,0.6506102383136749,109800
0.8702411651611328,1363,8792000,0.01770034432411194,0.8978541344404221,109900
0.9751022458076477,1363,8800000,0.09673576056957245,0.660873293876648,110000
0.9668112993240356,1363,8808000,0.006437209434807301,0.9445865117013454,110100
0.927233874797821,1363,8816000,0.17308762669563293,0.6802019774913788,110200
0.9918554425239563,1363,8824000,0.08318360894918442,0.7312828302383423,110300
0.9699171185493469,1363,8832000,0.073918916285038,0.3010481595993042,110400
0.9026727676391602,1364,8840000,0.03230646252632141,0.8322842568159103,110500
0.9440937042236328,1364,8848000,0.017914989963173866,0.935045599937439,110600
0.9579693078994751,1364,8856000,0.012985564768314362,0.9675214551389217,110700
0.9384040832519531,1364,8864000,0.040793828666210175,0.8983451500535011,110800
0.9949179887771606,1364,8872000,0.009228921495378017,0.9634012505412102,110900
1.0407037734985352,1364,8880000,0.015868743881583214,0.8425109088420868,111000
1.006646990776062,1364,8888000,0.0262122955173254,0.7959107011556625,111100
0.9102821350097656,1364,8896000,0.042363010346889496,0.9445896968245506,111200
1.0158973932266235,1364,8904000,0.017479771748185158,0.8740884810686111,111300
0.8492450714111328,1365,8912000,0.07936645299196243,0.8056405186653137,111400
0.9517553448677063,1365,8920000,0.8571772575378418,-0.35248053073883057,111500
0.9684373736381531,1365,8928000,0.01167407725006342,0.9709924831986427,111600
0.9649320840835571,1365,8936000,0.05315963551402092,0.8185709863901138,111700
1.0112746953964233,1365,8944000,0.07127648591995239,0.6660242974758148,111800
1.0819733142852783,1365,8952000,0.06457807868719101,0.8774798586964607,111900
0.8416515588760376,1365,8960000,0.02105024643242359,0.9746859222650528,112000
0.9604517221450806,1365,8968000,0.017857007682323456,0.9909629011526704,112100
0.926783561706543,1365,8976000,0.023601243272423744,0.9839907828718424,112200
0.9548614621162415,1366,8984000,0.014687823131680489,0.9924470693804324,112300
0.881953239440918,1366,8992000,0.0276106558740139,0.893410824239254,112400
0.987157940864563,1366,9000000,0.02462894842028618,0.8049252182245255,112500
0.9241946339607239,1366,9008000,0.024955252185463905,0.8323745131492615,112600
