fps,total_timesteps,nupdates,explained_variance,policy_entropy,value_loss
1104,2592000,32400,0.878312774002552,1.3266271352767944,0.01378794014453888
1104,2600000,32500,0.9286279305815697,1.3130048513412476,0.00715835765004158
1105,2608000,32600,0.8303136229515076,1.2987521886825562,0.015788843855261803
1105,2616000,32700,0.9808550551533699,1.2269210815429688,0.002711956389248371
1105,2624000,32800,0.838259145617485,1.2825868129730225,0.01720629632472992
1106,2632000,32900,0.9713830314576626,1.2767595052719116,0.0028849360533058643
1106,2640000,33000,0.9024788439273834,1.2893664836883545,0.004513355903327465
1106,2648000,33100,0.8963359296321869,1.304869294166565,0.006934253964573145
1107,2656000,33200,0.7764265835285187,1.3221502304077148,0.0097354706376791
1107,2664000,33300,0.8358481973409653,1.268554449081421,0.01501224935054779
1107,2672000,33400,0.924976535141468,1.3126592636108398,0.008755039423704147
1108,2680000,33500,0.9500979520380497,1.3018794059753418,0.005504547618329525
1108,2688000,33600,0.8351982980966568,1.2728475332260132,0.022768668830394745
1108,2696000,33700,0.9560551010072231,1.2021141052246094,0.005551637150347233
1109,2704000,33800,0.8258193880319595,1.3015038967132568,0.020778831094503403
1109,2712000,33900,0.9683393612504005,1.2951686382293701,0.0038841627538204193
1109,2720000,34000,0.9416767321527004,1.3003648519515991,0.009294524788856506
1110,2728000,34100,0.9487187266349792,1.3308478593826294,0.005365317687392235
1110,2736000,34200,0.9143180847167969,1.2712798118591309,0.008890128694474697
1110,2744000,34300,0.9233171045780182,1.3172070980072021,0.010171027854084969
1111,2752000,34400,0.9415771663188934,1.3179258108139038,0.00783555582165718
1111,2760000,34500,0.7901013791561127,1.3121745586395264,0.0235818512737751
1111,2768000,34600,0.9243872240185738,1.2794727087020874,0.009630037471652031
1112,2776000,34700,0.6260432302951813,1.2962870597839355,0.036975935101509094
1112,2784000,34800,0.9180326387286186,1.309215784072876,0.01578642427921295
1113,2792000,34900,0.8811898827552795,1.272905945777893,0.011411184445023537
1113,2800000,35000,0.8869417458772659,1.278511881828308,0.010203247889876366
1113,2808000,35100,0.9258277714252472,1.2921921014785767,0.005447079427540302
1114,2816000,35200,0.8382700085639954,1.2970348596572876,0.017020905390381813
1114,2824000,35300,0.9460191652178764,1.260647177696228,0.003949356731027365
1114,2832000,35400,0.8617153912782669,1.3321938514709473,0.005681758280843496
1115,2840000,35500,0.877793662250042,1.3083381652832031,0.013089172542095184
1115,2848000,35600,0.7693063020706177,1.252629041671753,0.029510989785194397
1115,2856000,35700,0.8393250405788422,1.253438949584961,0.015370747074484825
1116,2864000,35800,0.9268114194273949,1.3174551725387573,0.01314361672848463
1116,2872000,35900,0.8394230604171753,1.299631118774414,0.00978278648108244
1116,2880000,36000,0.9016480520367622,1.275968313217163,0.011245140805840492
1117,2888000,36100,0.8773669451475143,1.2920007705688477,0.012169281020760536
1117,2896000,36200,0.7781801074743271,1.3136895895004272,0.027519401162862778
1117,2904000,36300,0.8849242031574249,1.2529618740081787,0.012101734057068825
1118,2912000,36400,0.892029196023941,1.334352731704712,0.02257271111011505
1118,2920000,36500,0.6834297478199005,1.228877067565918,0.052828699350357056
1118,2928000,36600,0.7422058582305908,1.2793766260147095,0.024543391540646553
1119,2936000,36700,0.8974403291940689,1.3041963577270508,0.013040219433605671
1119,2944000,36800,0.9379199966788292,1.2631614208221436,0.006417167838662863
1119,2952000,36900,0.8896548226475716,1.280670404434204,0.009103747084736824
1120,2960000,37000,0.7424651384353638,1.3118537664413452,0.02266467548906803
1120,2968000,37100,0.8886488378047943,1.3209831714630127,0.00850272923707962
1120,2976000,37200,0.9056433737277985,1.2774136066436768,0.008760024793446064
1120,2984000,37300,0.8323343694210052,1.3043091297149658,0.01397302933037281
1121,2992000,37400,0.8995928093791008,1.2598752975463867,0.011772762052714825
1121,3000000,37500,0.7272402048110962,1.2480685710906982,0.019994700327515602
1122,3008000,37600,0.786964550614357,1.2501132488250732,0.0267331600189209
1122,3016000,37700,0.6682577431201935,1.203270673751831,0.03880739212036133
1122,3024000,37800,0.45246195793151855,1.2581079006195068,0.027357179671525955
1123,3032000,37900,0.9114500880241394,1.2381746768951416,0.010872955434024334
1123,3040000,38000,0.9321572482585907,1.319055199623108,0.010066869668662548
1123,3048000,38100,0.6785686910152435,1.209350347518921,0.019269581884145737
1124,3056000,38200,0.703525722026825,1.311237096786499,0.03754615783691406
1124,3064000,38300,0.733548641204834,1.2411125898361206,0.019901057705283165
