nupdates,total_timesteps,explained_variance,value_loss,fps,policy_entropy
38200,3056000,0.7946896404027939,0.013932710513472557,1209,1.1046639680862427
38300,3064000,0.8901292160153389,0.013995328918099403,1210,1.2094523906707764
38400,3072000,0.7767293751239777,0.016944169998168945,1210,1.1086503267288208
38500,3080000,0.8805602565407753,0.008499549701809883,1210,1.1498736143112183
38600,3088000,0.8348801583051682,0.021114293485879898,1211,1.1509077548980713
38700,3096000,0.5620543658733368,0.05089540034532547,1211,1.0709660053253174
38800,3104000,0.8253085613250732,0.02576276659965515,1212,1.1756606101989746
38900,3112000,0.7713116407394409,0.024038299918174744,1212,1.0507856607437134
39000,3120000,0.8648742288351059,0.01367389876395464,1213,1.1729381084442139
39100,3128000,0.6415329873561859,0.04764612764120102,1213,1.145716905593872
39200,3136000,0.7427068650722504,0.024761561304330826,1214,1.0258052349090576
39300,3144000,0.8132660686969757,0.01309906505048275,1214,1.0895216464996338
39400,3152000,0.7071972787380219,0.030293017625808716,1215,1.1985139846801758
39500,3160000,0.7797896713018417,0.022360730916261673,1215,1.1838665008544922
39600,3168000,0.7278539836406708,0.02614414133131504,1216,1.1573197841644287
39700,3176000,0.5660874247550964,0.02639537677168846,1216,0.8708600997924805
39800,3184000,0.6753232181072235,0.01646285131573677,1217,1.02022385597229
39900,3192000,0.8785102963447571,0.01755739189684391,1217,1.08444344997406
40000,3200000,0.8022945672273636,0.017344722524285316,1217,1.214914083480835
40100,3208000,0.8374741822481155,0.01911933161318302,1218,1.1497397422790527
40200,3216000,0.681434690952301,0.02542574144899845,1218,1.1020491123199463
40300,3224000,0.5730855464935303,0.03624213859438896,1219,1.1406852006912231
40400,3232000,0.6896430850028992,0.028219643980264664,1219,1.1806529760360718
40500,3240000,0.8239452391862869,0.018999313935637474,1220,1.05160391330719
40600,3248000,0.6761504709720612,0.05051475763320923,1220,1.1277186870574951
40700,3256000,0.7493492960929871,0.0359596386551857,1221,1.1847747564315796
40800,3264000,0.88369470089674,0.012269710190594196,1221,1.1601814031600952
40900,3272000,0.8564931750297546,0.020877690985798836,1222,1.1080679893493652
41000,3280000,0.7554230988025665,0.026240214705467224,1222,1.1024622917175293
41100,3288000,0.9241749122738838,0.008795025758445263,1222,1.1336989402770996
41200,3296000,0.8599241226911545,0.02838296815752983,1223,1.1707515716552734
41300,3304000,0.8315685242414474,0.03175269439816475,1223,1.1083295345306396
41400,3312000,0.7926679849624634,0.030623208731412888,1224,1.19390869140625
41500,3320000,0.8341165333986282,0.015135536901652813,1224,1.1045814752578735
41600,3328000,0.8042290508747101,0.03203818202018738,1225,1.0309727191925049
41700,3336000,0.7807787507772446,0.026459192857146263,1225,1.0511125326156616
41800,3344000,0.591801255941391,0.040028948336839676,1226,1.1039069890975952
41900,3352000,0.8298370391130447,0.027292784303426743,1226,1.0628068447113037
42000,3360000,0.7111959755420685,0.023378904908895493,1226,1.0558249950408936
42100,3368000,0.5658565163612366,0.04678788781166077,1227,0.98987877368927
42200,3376000,0.8441754281520844,0.015720095485448837,1227,1.0957181453704834
42300,3384000,0.5894699990749359,0.03589639812707901,1228,1.1444146633148193
42400,3392000,0.7539761066436768,0.02642226777970791,1228,1.0749009847640991
42500,3400000,0.5981114208698273,0.027341920882463455,1229,0.9483346939086914
42600,3408000,0.7781195938587189,0.02622581645846367,1229,1.1215622425079346
42700,3416000,0.8142738193273544,0.020001769065856934,1230,1.1784250736236572
42800,3424000,0.5447003245353699,0.02390463463962078,1230,1.0552408695220947
42900,3432000,0.7876658290624619,0.02886807546019554,1230,1.0277559757232666
43000,3440000,0.7435732185840607,0.031147021800279617,1231,1.0769351720809937
43100,3448000,0.8482864052057266,0.017105882987380028,1231,1.2116559743881226
43200,3456000,0.6801844537258148,0.03071548603475094,1232,1.0768749713897705
43300,3464000,0.6554255783557892,0.01965254917740822,1232,1.0812585353851318
43400,3472000,0.30146926641464233,0.03126481547951698,1233,1.0441101789474487
43500,3480000,0.7967074513435364,0.023809155449271202,1233,1.1182854175567627
43600,3488000,0.8776574209332466,0.016659408807754517,1233,0.9067009687423706
43700,3496000,0.8378431648015976,0.02234836108982563,1234,0.9745416641235352
43800,3504000,0.8526781052350998,0.014530149288475513,1234,0.9699063301086426
43900,3512000,0.7496200501918793,0.015705138444900513,1235,1.0484319925308228
44000,3520000,0.889509454369545,0.02328505739569664,1235,1.043898344039917
44100,3528000,0.6245456635951996,0.028488609939813614,1236,1.1217491626739502
44200,3536000,0.7462327778339386,0.0155177665874362,1236,1.0952560901641846
44300,3544000,0.8380542248487473,0.01563895121216774,1236,0.9969700574874878
44400,3552000,0.8193168193101883,0.03574357181787491,1237,1.1834959983825684
44500,3560000,0.7102254331111908,0.023791292682290077,1237,1.0822036266326904
44600,3568000,0.5314589142799377,0.03928719833493233,1238,0.9068878889083862
44700,3576000,0.8248384594917297,0.022183945402503014,1238,1.0977381467819214
44800,3584000,0.8258517533540726,0.027135249227285385,1238,1.0973104238510132
44900,3592000,0.8570853769779205,0.018558431416749954,1239,1.0861833095550537
45000,3600000,0.6409007608890533,0.06589029729366302,1239,1.1087590456008911
45100,3608000,0.602768063545227,0.03200235217809677,1240,0.781760036945343
45200,3616000,0.7238940596580505,0.026952678337693214,1240,1.0278542041778564
45300,3624000,0.4555813670158386,0.03829455375671387,1241,1.0117461681365967
45400,3632000,0.6432763636112213,0.030501389876008034,1241,0.9610563516616821
45500,3640000,0.6369741261005402,0.03184789419174194,1241,0.9516202807426453
45600,3648000,0.6797235906124115,0.07704710960388184,1242,1.0557405948638916
45700,3656000,0.5158179104328156,0.04725067690014839,1242,0.9770744442939758
45800,3664000,0.8387731313705444,0.017554769292473793,1243,1.0815455913543701
45900,3672000,0.7933168262243271,0.016090895980596542,1243,1.0275729894638062
46000,3680000,0.5761740803718567,0.029053473845124245,1243,0.9184516072273254
46100,3688000,0.6280618011951447,0.02507736161351204,1244,0.9314157366752625
46200,3696000,0.7162710726261139,0.039442338049411774,1244,0.9891060590744019
46300,3704000,0.7511609345674515,0.020696261897683144,1245,0.9872058629989624
46400,3712000,0.7165076732635498,0.018037941306829453,1245,1.0191808938980103
46500,3720000,0.8159430027008057,0.034546710550785065,1245,1.054936408996582
46600,3728000,0.8016147911548615,0.020894866436719894,1246,0.9180113077163696
46700,3736000,0.6326459348201752,0.026156162843108177,1246,1.0553478002548218
46800,3744000,0.6851455569267273,0.0440044142305851,1247,1.0720117092132568
46900,3752000,0.7461847960948944,0.03145584091544151,1247,0.9554340243339539
47000,3760000,0.5406131148338318,0.043825965374708176,1247,1.0776550769805908
47100,3768000,0.8459460288286209,0.022438090294599533,1248,0.9632717370986938
47200,3776000,0.8639890849590302,0.015452670864760876,1248,1.0650049448013306
47300,3784000,0.6101364195346832,0.026681890711188316,1248,1.1523717641830444
47400,3792000,0.30450665950775146,0.06956832110881805,1249,0.9590622186660767
47500,3800000,0.7392069101333618,0.038541682064533234,1249,1.098413109779358
47600,3808000,0.6392998993396759,0.046004511415958405,1250,1.0239629745483398
47700,3816000,0.5881128311157227,0.0668775886297226,1250,0.9673793911933899
47800,3824000,0.8511918783187866,0.009935068897902966,1250,1.0318729877471924
47900,3832000,0.5199500620365143,0.02820984646677971,1251,1.02645742893219
48000,3840000,0.6401697099208832,0.01903488300740719,1251,1.0353047847747803
48100,3848000,0.726546436548233,0.015059888362884521,1252,1.0222351551055908
48200,3856000,0.4952981472015381,0.01966106705367565,1252,1.0060174465179443
48300,3864000,0.5324475467205048,0.06707364320755005,1252,1.0528984069824219
48400,3872000,0.6791650950908661,0.02048061601817608,1253,0.7995408773422241
48500,3880000,0.10295307636260986,0.03350719064474106,1253,1.0607960224151611
48600,3888000,0.593833863735199,0.05363200977444649,1253,0.9963991045951843
48700,3896000,0.6958547532558441,0.04024145007133484,1254,0.9276145696640015
48800,3904000,0.8043936640024185,0.014903674833476543,1254,1.0916697978973389
48900,3912000,0.682954728603363,0.014832988381385803,1255,0.9621960520744324
49000,3920000,0.6439510881900787,0.060180824249982834,1255,0.9206172227859497
49100,3928000,0.6629255712032318,0.032467346638441086,1255,0.9832339286804199
49200,3936000,0.7474688589572906,0.015677498653531075,1256,0.9468366503715515
49300,3944000,0.7670580148696899,0.031199639663100243,1256,0.9402507543563843
49400,3952000,0.7817670702934265,0.03276219591498375,1256,0.9331480264663696
49500,3960000,0.8137355893850327,0.021503489464521408,1257,1.0424830913543701
49600,3968000,0.5061269700527191,0.022902585566043854,1257,1.004166841506958
49700,3976000,0.8232955634593964,0.022731248289346695,1258,0.9824945330619812
49800,3984000,0.5611588656902313,0.0909038782119751,1258,0.9820411801338196
49900,3992000,0.7832519561052322,0.011709737591445446,1258,1.120177984237671
50000,4000000,0.7122848331928253,0.04464090242981911,1259,1.0425740480422974
50100,4008000,0.7559665143489838,0.028056781738996506,1259,0.9108644723892212
50200,4016000,0.3881276845932007,0.05535957217216492,1259,0.9757888913154602
50300,4024000,0.813184529542923,0.019702713936567307,1260,1.0262130498886108
50400,4032000,-0.006134629249572754,0.053506821393966675,1260,0.910331130027771
50500,4040000,0.8162494599819183,0.022692447528243065,1261,0.881503701210022
50600,4048000,0.7691718637943268,0.011992262676358223,1261,0.9988077282905579
50700,4056000,0.6714829802513123,0.048795051872730255,1261,0.9696448445320129
50800,4064000,0.9098136946558952,0.017460400238633156,1262,1.0606472492218018
50900,4072000,0.7159368097782135,0.04314474016427994,1262,0.9428253173828125
51000,4080000,0.8021656274795532,0.011056134477257729,1262,0.9265705943107605
51100,4088000,0.8171310126781464,0.02426273003220558,1263,0.9794289469718933
51200,4096000,0.765757605433464,0.006464444100856781,1263,1.037087321281433
51300,4104000,0.2554547190666199,0.14250406622886658,1264,0.9267445802688599
51400,4112000,0.8626489192247391,0.01618928834795952,1264,1.1056689023971558
51500,4120000,0.7432142198085785,0.023046832531690598,1264,0.9196681976318359
51600,4128000,0.7708629667758942,0.03692367672920227,1265,1.0627340078353882
51700,4136000,0.5931499898433685,0.021568212658166885,1265,0.9727991819381714
51800,4144000,0.7228340804576874,0.04472634196281433,1265,0.869232177734375
51900,4152000,0.49796122312545776,0.02236252836883068,1266,0.8709624409675598
52000,4160000,0.806628942489624,0.021140296012163162,1266,0.9533655047416687
52100,4168000,0.7244884371757507,0.021707553416490555,1266,0.9413043856620789
52200,4176000,0.48558253049850464,0.026716772466897964,1267,0.9094773530960083
52300,4184000,0.6475165784358978,0.028452936559915543,1267,0.8789697885513306
52400,4192000,0.50361368060112,0.03559636324644089,1267,1.089430570602417
52500,4200000,0.7803377658128738,0.015379117801785469,1268,0.9361623525619507
52600,4208000,0.8459691554307938,0.013816287741065025,1268,0.9640577435493469
52700,4216000,0.43517082929611206,0.10796008259057999,1268,0.9136257171630859
52800,4224000,0.7286849319934845,0.014029867947101593,1269,1.0180037021636963
52900,4232000,0.8278553783893585,0.027662048116326332,1269,1.0438177585601807
53000,4240000,0.8441885113716125,0.021759556606411934,1270,1.0079635381698608
53100,4248000,0.7649312615394592,0.029206980019807816,1270,0.9577495455741882
53200,4256000,0.7970708161592484,0.02366485260426998,1270,1.000641942024231
53300,4264000,0.852043017745018,0.01831422559916973,1271,0.966690719127655
53400,4272000,0.8788968026638031,0.00653088977560401,1271,0.9938591718673706
53500,4280000,0.882102370262146,0.016882209107279778,1271,0.9992620348930359
53600,4288000,0.8166892975568771,0.010939132422208786,1272,0.8286300897598267
53700,4296000,0.8492938876152039,0.012311354279518127,1272,1.0191640853881836
53800,4304000,0.9320153966546059,0.014195330440998077,1272,0.9224311113357544
53900,4312000,0.6264074146747589,0.06037961691617966,1273,0.9440969228744507
54000,4320000,0.5890015661716461,0.020853275433182716,1273,0.8947526812553406
54100,4328000,0.5735793113708496,0.05980917066335678,1273,0.8801031112670898
54200,4336000,0.8258741497993469,0.021507199853658676,1274,0.9717274904251099
54300,4344000,0.7537626773118973,0.0150455292314291,1274,1.0630367994308472
54400,4352000,0.7035207748413086,0.027650684118270874,1274,0.8890179395675659
54500,4360000,0.8883075565099716,0.004891867749392986,1275,0.9329622983932495
54600,4368000,0.5735697150230408,0.029936006292700768,1275,1.0723174810409546
54700,4376000,0.6435213088989258,0.03944452852010727,1275,1.034562587738037
54800,4384000,0.6217694580554962,0.07349648326635361,1276,0.9868796467781067
54900,4392000,0.8321966528892517,0.0076304213143885136,1276,0.9838868379592896
55000,4400000,0.5903326869010925,0.04087746515870094,1276,0.9204638600349426
55100,4408000,0.517515629529953,0.14847227931022644,1277,0.9527022242546082
55200,4416000,0.4411643147468567,0.06293915212154388,1277,0.8679794073104858
55300,4424000,0.8169871419668198,0.01697966642677784,1277,0.9236302375793457
55400,4432000,0.745720237493515,0.03440658003091812,1278,0.975893497467041
55500,4440000,0.6106418669223785,0.05886217951774597,1278,0.951031506061554
55600,4448000,0.4089112877845764,0.03824532404541969,1278,0.9963893890380859
55700,4456000,0.8952514082193375,0.01318668294698,1279,0.8493898510932922
55800,4464000,0.7164669036865234,0.029769625514745712,1279,1.027522087097168
55900,4472000,0.7099801301956177,0.015037907287478447,1279,0.8832610845565796
56000,4480000,0.2229825258255005,0.09416106343269348,1280,0.9805315732955933
56100,4488000,0.6653252840042114,0.01892133057117462,1280,0.9854486584663391
56200,4496000,0.8950230255723,0.008757403120398521,1280,0.9098580479621887
56300,4504000,0.6519504189491272,0.024316120892763138,1280,0.9590163230895996
56400,4512000,0.8132022321224213,0.014573419466614723,1281,1.0619217157363892
56500,4520000,0.8476071357727051,0.009289872832596302,1281,1.0052595138549805
56600,4528000,0.36352795362472534,0.07935287058353424,1281,0.8993940353393555
56700,4536000,0.7720112800598145,0.016911784186959267,1282,0.9831075668334961
56800,4544000,0.6077658534049988,0.06227540969848633,1282,0.8625558614730835
56900,4552000,0.6208363771438599,0.02293422445654869,1282,0.8283239603042603
57000,4560000,0.50729700922966,0.020507149398326874,1283,0.9394037127494812
57100,4568000,0.5275952517986298,0.035614561289548874,1283,0.9638309478759766
57200,4576000,0.8126148283481598,0.007135438732802868,1283,0.9441890716552734
57300,4584000,0.4149969220161438,0.03472084552049637,1284,0.9412264823913574
57400,4592000,0.7762071192264557,0.008903581649065018,1284,0.9580604434013367
57500,4600000,0.8400411009788513,0.030394870787858963,1284,1.0002925395965576
57600,4608000,0.853869840502739,0.00980336032807827,1284,0.9363186955451965
57700,4616000,0.3236224055290222,0.0394841767847538,1285,1.0161570310592651
57800,4624000,0.9148619323968887,0.008489029482007027,1285,1.0119513273239136
57900,4632000,0.10838431119918823,0.06239110231399536,1285,0.879559338092804
58000,4640000,0.8217433989048004,0.012360582128167152,1285,0.9574494361877441
58100,4648000,0.33955758810043335,0.14346599578857422,1286,0.8050618171691895
58200,4656000,0.723583310842514,0.021868959069252014,1286,0.97991544008255
58300,4664000,0.6641054749488831,0.018631715327501297,1286,0.8932876586914062
58400,4672000,0.7753786593675613,0.010861548595130444,1287,0.9605565071105957
58500,4680000,0.7779428511857986,0.07725530117750168,1287,1.033705711364746
58600,4688000,0.9211806878447533,0.13888481259346008,1287,0.95085209608078
58700,4696000,0.7451433539390564,0.04886344447731972,1287,0.8802504539489746
58800,4704000,0.4467003345489502,0.09954241663217545,1288,1.0489959716796875
58900,4712000,0.6895620226860046,0.06587248295545578,1288,0.9478657841682434
59000,4720000,0.6961208581924438,0.020701222121715546,1288,0.8651806712150574
59100,4728000,0.8061520755290985,0.03566046804189682,1289,0.9142559170722961
59200,4736000,0.45530539751052856,0.07744211703538895,1289,1.0680077075958252
59300,4744000,0.7301651239395142,0.010608112439513206,1289,1.003448247909546
59400,4752000,0.8279438763856888,0.027924487367272377,1289,1.024053692817688
59500,4760000,0.7938596457242966,0.013855990953743458,1290,0.948667049407959
59600,4768000,0.5938999056816101,0.014468053355813026,1290,0.8230029940605164
59700,4776000,0.6778096258640289,0.013821898028254509,1290,0.9749246835708618
59800,4784000,0.6511266231536865,0.01899748668074608,1290,1.0002361536026
59900,4792000,0.6884996891021729,0.07128223776817322,1291,0.9852975010871887
60000,4800000,0.6728360950946808,0.020765000954270363,1291,0.9656413197517395
60100,4808000,0.7959470897912979,0.017736444249749184,1291,1.0116384029388428
60200,4816000,0.40059715509414673,0.052375245839357376,1292,1.0154547691345215
60300,4824000,0.7106497883796692,0.021283090114593506,1292,0.9224215745925903
60400,4832000,0.6624619960784912,0.04401179030537605,1292,0.9628764986991882
60500,4840000,0.6088817417621613,0.037687841802835464,1292,0.920819103717804
60600,4848000,0.7324886918067932,0.007283967919647694,1293,0.8425602912902832
60700,4856000,0.8707264810800552,0.019061006605625153,1293,0.967553436756134
60800,4864000,0.6187663972377777,0.01459128875285387,1293,0.9540859460830688
60900,4872000,0.5293149352073669,0.0677395910024643,1294,0.9489603042602539
61000,4880000,0.7637261748313904,0.011826355941593647,1294,0.9523992538452148
61100,4888000,0.41038978099823,0.10833309590816498,1294,0.8933103680610657
61200,4896000,0.6573652029037476,0.00959455780684948,1294,0.9475513696670532
61300,4904000,0.41438788175582886,0.13928040862083435,1295,0.9468764066696167
61400,4912000,0.9197720512747765,0.016283301636576653,1295,0.9397653341293335
61500,4920000,0.4471794366836548,0.10132851451635361,1295,0.9833353757858276
61600,4928000,0.8078451603651047,0.015275910496711731,1296,0.9282954931259155
61700,4936000,0.6682770550251007,0.019336756318807602,1296,1.0236036777496338
61800,4944000,0.7834369540214539,0.015453172847628593,1296,1.0661146640777588
61900,4952000,0.6597216427326202,0.025636058300733566,1296,0.9201261401176453
62000,4960000,0.9618023671209812,0.010620856657624245,1297,0.8983922004699707
62100,4968000,0.7831988781690598,0.010121503844857216,1297,0.8619363903999329
62200,4976000,0.9711926877498627,0.6105467677116394,1297,0.8805816769599915
62300,4984000,0.6340450644493103,0.042463116347789764,1297,0.9712196588516235
62400,4992000,0.8047449141740799,0.009195324964821339,1298,0.966408371925354
62500,5000000,0.7813081592321396,0.014387374743819237,1298,0.8883377313613892
62600,5008000,0.8585974872112274,0.004903377033770084,1298,0.8214025497436523
62700,5016000,0.6242394149303436,0.03993051126599312,1299,0.9562698602676392
62800,5024000,0.5786621868610382,0.07933802902698517,1299,0.8362138867378235
62900,5032000,0.3779558539390564,0.048503294587135315,1299,0.8689878582954407
63000,5040000,0.2411521077156067,0.1133672222495079,1299,0.9085313677787781
63100,5048000,0.7733723968267441,0.016923582181334496,1300,0.8902414441108704
63200,5056000,0.5534370839595795,0.04011978209018707,1300,0.8860804438591003
63300,5064000,0.5671181976795197,0.026204535737633705,1300,0.8456867337226868
63400,5072000,0.7165467739105225,0.12187258154153824,1300,0.8305919766426086
63500,5080000,0.8621936291456223,0.039958249777555466,1301,1.0608264207839966
63600,5088000,0.6003110110759735,0.1347815990447998,1301,0.9544512033462524
63700,5096000,0.7910319566726685,0.007714839186519384,1301,0.9836364984512329
63800,5104000,0.368239164352417,0.11637934297323227,1301,0.87769615650177
63900,5112000,0.9930279026739299,0.12487483024597168,1302,0.8452170491218567
64000,5120000,0.2939837574958801,0.13104383647441864,1302,0.9468646049499512
64100,5128000,0.005791306495666504,0.15474215149879456,1302,0.9383603930473328
64200,5136000,0.6750101149082184,0.055266112089157104,1302,0.9096301794052124
64300,5144000,0.8773899078369141,0.007420205976814032,1303,0.9593655467033386
64400,5152000,0.993847802747041,0.020615939050912857,1303,0.870816707611084
64500,5160000,0.8565747141838074,0.021210063248872757,1303,0.964985191822052
64600,5168000,0.8016467392444611,0.010113606229424477,1303,0.9301420450210571
64700,5176000,0.9513149373233318,0.02008654735982418,1304,0.8670404553413391
64800,5184000,0.4297668933868408,0.22876426577568054,1304,0.9023380279541016
64900,5192000,0.7683515399694443,0.044267408549785614,1304,0.9713957905769348
65000,5200000,0.7291851937770844,0.00809620600193739,1305,1.0112382173538208
65100,5208000,0.7627312242984772,0.00990903191268444,1305,0.8814477920532227
65200,5216000,0.5103186368942261,0.025885511189699173,1305,0.8471106290817261
65300,5224000,0.9625980406999588,0.02224389836192131,1305,0.997902512550354
65400,5232000,0.7265908122062683,0.021344691514968872,1306,0.9923180341720581
65500,5240000,0.9202513098716736,0.009118656627833843,1306,0.9912644624710083
65600,5248000,0.6137511134147644,0.01181226409971714,1306,0.9259212613105774
65700,5256000,0.9286496043205261,0.043521445244550705,1306,0.8364783525466919
65800,5264000,0.5555961728096008,0.20584841072559357,1307,0.8937281370162964
65900,5272000,0.8827143311500549,0.010448426008224487,1307,0.8695942163467407
66000,5280000,0.8162325173616409,0.014891289174556732,1307,1.045676589012146
66100,5288000,0.8644008040428162,0.005716935731470585,1307,0.9454175233840942
66200,5296000,0.8263841718435287,0.009662927128374577,1308,0.8901154398918152
66300,5304000,0.3904327154159546,0.13100159168243408,1308,0.9613877534866333
66400,5312000,0.7092121243476868,0.02009202167391777,1308,1.0179967880249023
66500,5320000,0.7234227359294891,0.021197697147727013,1308,0.9267309904098511
66600,5328000,0.5578221380710602,0.03792194649577141,1308,0.8720833659172058
66700,5336000,0.46193432807922363,0.12299986183643341,1309,0.9108427166938782
66800,5344000,0.8109746724367142,0.010298473760485649,1309,1.071099042892456
66900,5352000,0.6562850177288055,0.01684657670557499,1309,0.84782475233078
67000,5360000,0.5839728116989136,0.09196801483631134,1309,1.0256534814834595
67100,5368000,0.5789762437343597,0.01943008229136467,1310,0.903537929058075
67200,5376000,0.4231993556022644,0.14654934406280518,1310,0.9965679049491882
67300,5384000,0.7657361924648285,0.0111165102571249,1310,0.9388431310653687
67400,5392000,0.49275869131088257,0.07957559078931808,1310,0.8475411534309387
67500,5400000,0.6999364793300629,0.014380259439349174,1311,0.9435402750968933
67600,5408000,0.6829294264316559,0.013538919389247894,1311,0.9485263824462891
67700,5416000,0.7161194682121277,0.09355586767196655,1311,0.9988107681274414
67800,5424000,0.8464281260967255,0.012507337145507336,1311,0.9760771989822388
67900,5432000,0.8369528204202652,0.009741129353642464,1312,0.9041832089424133
68000,5440000,0.7297848761081696,0.030040699988603592,1312,0.9528509974479675
68100,5448000,0.760758563876152,0.008722687140107155,1312,0.9749139547348022
68200,5456000,0.8840491846203804,0.007843377999961376,1312,0.974780261516571
68300,5464000,0.4477890133857727,0.1501796394586563,1313,0.8879857063293457
68400,5472000,0.801900714635849,0.01166602410376072,1313,0.9322040677070618
68500,5480000,0.9869613358750939,0.03043350577354431,1313,0.8927366137504578
68600,5488000,0.5600667297840118,0.01662418246269226,1313,0.9058904647827148
68700,5496000,0.9347950741648674,0.03880809620022774,1314,0.8230536580085754
68800,5504000,0.7477771937847137,0.05070366710424423,1314,0.8939458131790161
68900,5512000,0.80598184466362,0.0664791464805603,1314,0.8295103311538696
69000,5520000,0.7193762063980103,0.11655128002166748,1314,0.97406405210495
69100,5528000,0.9920618953183293,0.02659722790122032,1314,0.9332078695297241
69200,5536000,0.8896894156932831,0.02676917240023613,1315,1.0161964893341064
69300,5544000,0.8170435726642609,0.014702173881232738,1315,0.9140780568122864
69400,5552000,0.6576829850673676,0.016974207013845444,1315,0.9504928588867188
69500,5560000,0.5242193937301636,0.022308971732854843,1315,0.934797465801239
69600,5568000,0.8284158110618591,0.016438590362668037,1316,0.8833814859390259
69700,5576000,0.5003284215927124,0.022575151175260544,1316,0.926749050617218
69800,5584000,0.7708244025707245,0.06569106131792068,1316,1.0082823038101196
69900,5592000,0.7802554219961166,0.01968967728316784,1316,0.8895816802978516
70000,5600000,0.09465843439102173,0.2755701541900635,1317,0.9235115051269531
70100,5608000,0.7334496676921844,0.019770044833421707,1317,0.9231677055358887
70200,5616000,0.6241383850574493,0.021940579637885094,1317,0.9600870013237
70300,5624000,0.7761771827936172,0.02428446151316166,1317,0.9211406707763672
70400,5632000,0.7540602833032608,0.014061717316508293,1317,0.9023783802986145
70500,5640000,0.44567936658859253,0.19315046072006226,1318,0.9130687713623047
70600,5648000,0.8180164992809296,0.03904736787080765,1318,0.8561379313468933
70700,5656000,0.4339258074760437,0.16159427165985107,1318,0.8551357984542847
70800,5664000,0.3609604239463806,0.057541798800230026,1318,0.8887874484062195
70900,5672000,0.6236704587936401,0.06197464466094971,1319,0.8711868524551392
71000,5680000,0.7257115244865417,0.012577330693602562,1319,1.028664231300354
71100,5688000,0.6066424548625946,0.018106717616319656,1319,0.8456080555915833
71200,5696000,0.8753352984786034,0.0074056098237633705,1319,0.8820050954818726
71300,5704000,0.9908905755728483,0.02931673265993595,1319,0.8464848399162292
71400,5712000,0.8504994809627533,0.021575789898633957,1320,0.8898690938949585
71500,5720000,0.8786196336150169,0.009893759153783321,1320,0.9075852632522583
71600,5728000,0.8448786288499832,0.016832035034894943,1320,0.8569671511650085
71700,5736000,0.5779833793640137,0.05061620473861694,1320,1.0043433904647827
71800,5744000,0.777648314833641,0.02009449154138565,1321,1.0012552738189697
71900,5752000,0.5299674868583679,0.109220489859581,1321,0.9598482251167297
72000,5760000,0.6782144904136658,0.027663061395287514,1321,0.8905966877937317
72100,5768000,0.7456260323524475,0.016532128676772118,1321,0.8813660740852356
72200,5776000,0.6095840334892273,0.0457359179854393,1321,1.0570920705795288
72300,5784000,0.6192476153373718,0.097733274102211,1322,0.9404317736625671
72400,5792000,-0.8778336048126221,0.18683481216430664,1322,0.9075027704238892
72500,5800000,0.900544136762619,0.008964553475379944,1322,1.0221925973892212
72600,5808000,0.615705668926239,0.0160928163677454,1322,0.9888325929641724
72700,5816000,0.8828832283616066,0.03800571709871292,1322,0.9095808863639832
72800,5824000,-0.49048280715942383,1.146056890487671,1323,0.9577665328979492
72900,5832000,0.628931075334549,0.13869936764240265,1323,0.8047910928726196
73000,5840000,0.7614112496376038,0.018338020890951157,1323,0.9435549974441528
73100,5848000,0.889933317899704,0.01664755307137966,1323,0.8915508389472961
73200,5856000,0.9008529186248779,0.004401537589728832,1323,0.8989388346672058
73300,5864000,0.738682746887207,0.22143419086933136,1324,0.8404644727706909
73400,5872000,0.2667558789253235,0.14370125532150269,1324,0.8838261365890503
73500,5880000,0.865570142865181,0.05178939551115036,1324,1.0077661275863647
73600,5888000,0.15749651193618774,0.025979628786444664,1324,0.8717303276062012
73700,5896000,0.8961257040500641,0.05951577425003052,1324,0.895960807800293
73800,5904000,0.8261130899190903,0.006693040020763874,1325,0.9095613360404968
73900,5912000,0.5320319831371307,0.044599488377571106,1325,0.8631089329719543
74000,5920000,0.8034445941448212,0.019871603697538376,1325,0.8924217224121094
74100,5928000,-1.5509538650512695,0.1523246169090271,1325,0.9276801347732544
74200,5936000,0.8213226050138474,0.008818518370389938,1326,0.9063720703125
74300,5944000,0.9280111566185951,0.008348937146365643,1326,0.8864026069641113
74400,5952000,0.5783717632293701,0.12129269540309906,1326,0.8918169140815735
74500,5960000,0.7397087812423706,0.018841799348592758,1326,0.87214595079422
74600,5968000,0.9742403216660023,0.14931610226631165,1326,0.8726069331169128
74700,5976000,0.4695475101470947,0.1244095116853714,1327,0.9881705045700073
74800,5984000,0.736941933631897,0.11331430822610855,1327,0.8873723149299622
74900,5992000,0.9526829831302166,0.04200277477502823,1327,0.9059746861457825
75000,6000000,0.49177902936935425,0.026975715532898903,1327,0.9507648348808289
75100,6008000,0.7708036005496979,0.016025887802243233,1327,0.9024652242660522
75200,6016000,0.9551440887153149,0.019216597080230713,1328,0.9112622141838074
75300,6024000,0.8671714067459106,0.18225257098674774,1328,1.0061451196670532
75400,6032000,0.8848300576210022,0.016793742775917053,1328,0.9304092526435852
75500,6040000,0.791864812374115,0.008517411537468433,1328,0.8756057620048523
75600,6048000,0.9101911410689354,0.013603821396827698,1328,0.9022896885871887
75700,6056000,0.6923727989196777,0.20171165466308594,1329,0.8766607046127319
75800,6064000,0.6642562747001648,0.1620517075061798,1329,0.8520599603652954
75900,6072000,0.9580360539257526,0.03652585297822952,1329,0.9713764190673828
76000,6080000,0.818299725651741,0.01160615123808384,1329,0.9193830490112305
