total_timesteps,avg_norm_grads_f,loss,avg_norm_g,norm_grads_policy,avg_norm_k_dot_g,avg_norm_adj,loss_policy,loss_bc,fps,loss_q,loss_f,norm_grads_q,avg_norm_k,explained_variance,mean_episode_reward,mean_episode_length,norm_grads,entropy
6016000,1.2352449893951416,0.021149739623069763,1.268992304801941,0.5329445600509644,3.414937973022461,0.0380624458193779,-0.03744617477059364,,756,0.1317816525697708,-0.03744617477059364,0.7181318998336792,3.5998642444610596,0.9292575716972351,20.7,458.075,0.8712026476860046,0.729491114616394
6048000,0.8762416243553162,-0.040868937969207764,0.9152706861495972,0.3742227554321289,0.7913291454315186,0.07213437557220459,-0.07165630161762238,,756,0.07890378683805466,-0.07165630161762238,0.39573678374290466,2.0558133125305176,0.915075957775116,20.35,495.525,0.5219290852546692,0.8664528727531433
6080000,0.6871784329414368,0.045317716896533966,0.7035399675369263,0.44267556071281433,0.9760338068008423,0.0168143417686224,0.009717298671603203,,757,0.08656492829322815,0.009717298671603203,0.5329169631004333,3.9312350749969482,0.9697401523590088,18.475,485.375,0.7179797887802124,0.7682048082351685
6112000,1.170989990234375,0.1131228357553482,1.1932293176651,0.4933318495750427,1.089104175567627,0.032376114279031754,0.04464597627520561,,757,0.1534753292798996,0.04464597627520561,0.7429130673408508,1.9946773052215576,0.9473943710327148,24.925,669.25,0.8760542869567871,0.826080322265625
6144000,0.5947463512420654,-0.018030235543847084,0.6157644987106323,0.1892259269952774,0.6316226720809937,0.025067251175642014,-0.026424387469887733,,757,0.032886482775211334,-0.026424387469887733,0.20743587613105774,2.844752550125122,0.9829255938529968,19.325,515.425,0.2900089919567108,0.8049089312553406
6176000,0.8107963800430298,0.13673442602157593,0.8220645785331726,0.3126048743724823,0.8621870279312134,0.014165913686156273,0.10614999383687973,,757,0.07796695828437805,0.10614999383687973,0.5351725220680237,2.3660647869110107,0.958304226398468,11.7,330.85,0.6289947032928467,0.8399044871330261
6208000,0.9249221086502075,0.157525897026062,0.9327052235603333,0.5916820764541626,0.9980497360229492,0.010747461579740047,0.08778823912143707,,757,0.15608784556388855,0.08778823912143707,0.764153778553009,2.6497178077697754,0.9570721387863159,21.675,565.825,0.9663593769073486,0.8306260108947754
6240000,0.8951958417892456,0.1906094253063202,0.9079505205154419,0.7551048398017883,0.9726072549819946,0.012361451052129269,0.10129300504922867,,757,0.19568780064582825,0.10129300504922867,1.591758131980896,2.538853406906128,0.9784820675849915,22.9,627.775,1.777398705482483,0.8527488708496094
6272000,0.7912618517875671,-0.009338469244539738,0.824763298034668,0.334346741437912,0.8160369992256165,0.04685506597161293,-0.043019987642765045,,758,0.08383597433567047,-0.043019987642765045,0.3689904808998108,2.273991107940674,0.9597694873809814,19.85,636.25,0.4907003939151764,0.8236469030380249
6304000,0.9697869420051575,0.11950846016407013,0.9802689552307129,0.2796226441860199,1.0211740732192993,0.012983526103198528,0.0648738294839859,,758,0.12534861266613007,0.0648738294839859,0.6489425301551819,2.3621859550476074,0.9409012198448181,26.775,713.175,0.6923267841339111,0.8039668798446655
6336000,0.6870619058609009,-0.04274795204401016,0.7193970084190369,0.37023934721946716,0.6738245487213135,0.04384150728583336,-0.06793807446956635,,758,0.06728019565343857,-0.06793807446956635,0.5333086848258972,2.123593807220459,0.9637764692306519,24.325,572.8,0.6647517681121826,0.8449975252151489
6368000,1.182986855506897,0.06049755960702896,1.2183988094329834,0.5582588911056519,1.0314518213272095,0.07167863845825195,0.01718308962881565,,758,0.1044100970029831,0.01718308962881565,0.6079093217849731,2.0130128860473633,0.9658408164978027,16.775,579.05,0.869539201259613,0.8890576362609863
6400000,1.6574325561523438,-0.02503354847431183,1.83988356590271,0.6977525353431702,2.140183448791504,0.276454895734787,-0.15132802724838257,,758,0.26936280727386475,-0.15132802724838257,1.2871216535568237,2.805521249771118,0.9150412082672119,21.725,642.375,1.5014897584915161,0.8386923670768738
6432000,1.103364109992981,-0.0013209590688347816,1.1619642972946167,0.49224117398262024,1.263908863067627,0.08399006724357605,-0.0812130868434906,,758,0.1782275289297104,-0.0812130868434906,0.7949050664901733,2.4863979816436768,0.892164945602417,22.975,586.05,0.9256934523582458,0.9221636652946472
6464000,1.4914636611938477,0.025385037064552307,1.548527717590332,1.4729270935058594,1.3371145725250244,0.12323534488677979,-0.12515363097190857,,758,0.3192294239997864,-0.12515363097190857,1.8455225229263306,2.641758441925049,0.8959311246871948,21.775,585.7,2.4975435733795166,0.9076043963432312
6496000,0.9633369445800781,-0.00186122115701437,1.0044000148773193,0.30519917607307434,1.0503467321395874,0.04979061335325241,-0.047826409339904785,,758,0.10860256105661392,-0.047826409339904785,0.4470925033092499,2.618936061859131,0.9617804288864136,20.4,627.55,0.5378828048706055,0.8336092233657837
6528000,1.2817823886871338,0.14500100910663605,1.376462697982788,0.702275812625885,1.5890367031097412,0.081447072327137,-0.009685351513326168,,758,0.3262487053871155,-0.009685351513326168,1.1097455024719238,2.478989601135254,0.8613049983978271,21.95,559.7,1.303419828414917,0.8437986373901367
6560000,1.114508032798767,-0.010614843107759953,1.1379151344299316,0.24332015216350555,0.9611377716064453,0.032904915511608124,-0.022952642291784286,,759,0.0418492890894413,-0.022952642291784286,0.16291284561157227,2.262702703475952,0.98015958070755,20.7,698.675,0.28991997241973877,0.8586845397949219
6592000,0.7842181921005249,-0.015632640570402145,0.8077839612960815,0.262440949678421,0.7022181749343872,0.037588607519865036,-0.031200408935546875,,759,0.04878612607717514,-0.031200408935546875,0.40564024448394775,2.1926965713500977,0.9793906807899475,24.175,639.45,0.4793224334716797,0.882529616355896
6624000,1.095866322517395,-0.03826018050312996,1.1991482973098755,0.5600306391716003,1.4413295984268188,0.09710938483476639,-0.10420332103967667,,759,0.14906643331050873,-0.10420332103967667,0.8872058391571045,3.2223968505859375,0.9554344415664673,16.675,533.5,1.0455834865570068,0.8590075373649597
6656000,1.3336255550384521,-0.08682756870985031,1.4365750551223755,0.7511442303657532,1.352744460105896,0.18925949931144714,-0.19293133914470673,,759,0.22985954582691193,-0.19293133914470673,0.873752236366272,2.2379698753356934,0.8457068204879761,24.475,550.9,1.0919307470321655,0.8826004266738892
6688000,1.1004571914672852,0.13492073118686676,1.126081109046936,0.35596591234207153,1.128182291984558,0.029944026842713356,0.0885557010769844,,759,0.10875307023525238,0.0885557010769844,0.814268946647644,2.2746810913085938,0.9740650057792664,24.075,652.15,0.9116623401641846,0.8011506199836731
6720000,0.8566453456878662,0.06759895384311676,0.8866103291511536,0.4563954770565033,0.885354220867157,0.03177770972251892,0.01590231992304325,,760,0.11962510645389557,0.01590231992304325,0.6293714046478271,2.580292224884033,0.9398466348648071,16.75,512.55,0.802436888217926,0.8115919232368469
6752000,0.7639063596725464,-0.05536773428320885,0.8030411005020142,0.26033449172973633,0.9026252627372742,0.04308777302503586,-0.07201794534921646,,760,0.05123326927423477,-0.07201794534921646,0.33631086349487305,2.1810569763183594,0.9733652472496033,21.1,561.5,0.4410009980201721,0.8966423869132996
6784000,0.7435221672058105,0.045309603214263916,0.7623729109764099,0.33150163292884827,0.7152686715126038,0.024913672357797623,0.022717230021953583,,760,0.06161373108625412,0.022717230021953583,0.35191610455513,2.698507070541382,0.9666775465011597,19.9,565.05,0.4747019112110138,0.8214493989944458
6816000,1.332977056503296,-0.0374625138938427,1.4880239963531494,0.5433342456817627,1.7418638467788696,0.1551710069179535,-0.1117224469780922,,760,0.16481250524520874,-0.1117224469780922,3.235018730163574,3.009631872177124,0.9676957130432129,17.525,474.3,3.2340712547302246,0.8146319389343262
6848000,0.9054955244064331,0.0034340256825089455,0.9589478373527527,0.30115383863449097,1.00166916847229,0.04599209874868393,-0.016618501394987106,,760,0.05813329666852951,-0.016618501394987106,0.2870592772960663,2.6022088527679443,0.9799128770828247,25.75,726.3,0.4194815456867218,0.9014121890068054
6880000,1.2761021852493286,-0.019471153616905212,1.3749921321868896,0.6094290018081665,1.5553361177444458,0.10792003571987152,-0.09172889590263367,,760,0.1609901487827301,-0.09172889590263367,0.5562453866004944,2.379265308380127,0.8626807928085327,21.025,535.525,0.8001474738121033,0.8237333297729492
6912000,11.330549240112305,0.07735253870487213,14.180404663085938,3.51969575881958,18.47537612915039,3.8512072563171387,-0.12781020998954773,,760,0.4275183081626892,-0.12781020998954773,0.9011297225952148,2.38832688331604,0.7987281084060669,25.0,636.125,3.6108644008636475,0.8596409559249878
6944000,0.9082425832748413,-0.05118217319250107,0.9844053387641907,0.4475242495536804,1.1186983585357666,0.08356180042028427,-0.07895170897245407,,761,0.07198521494865417,-0.07895170897245407,0.4593850374221802,2.3868346214294434,0.9894018769264221,18.675,622.825,0.5750465989112854,0.8223071098327637
6976000,0.9790059328079224,0.18829016387462616,0.9933903813362122,0.5721378326416016,1.0868747234344482,0.023124394938349724,0.10246860980987549,,761,0.18841806054115295,0.10246860980987549,1.2744399309158325,2.5103659629821777,0.9642465710639954,19.0,517.925,1.3277565240859985,0.8387470245361328
7008000,1.8931474685668945,0.2379053384065628,1.9565050601959229,0.9066967964172363,1.8456933498382568,0.101112499833107,0.09632159769535065,,761,0.29994717240333557,0.09632159769535065,0.6701620817184448,2.349835157394409,0.8396826982498169,18.7,530.15,1.2039481401443481,0.8389851450920105
7040000,0.9885859489440918,0.1986761838197708,1.0036122798919678,0.6719028949737549,1.7639362812042236,0.018259886652231216,0.11581733077764511,,761,0.18189610540866852,0.11581733077764511,1.1617523431777954,7.5822343826293945,0.9285492300987244,22.275,554.775,1.2920583486557007,0.808920681476593
7072000,1.8133256435394287,0.576144278049469,1.860357642173767,0.9337705969810486,1.923910140991211,0.05280423164367676,0.20434856414794922,,761,0.7608309984207153,0.20434856414794922,2.945589542388916,2.7860524654388428,0.888943076133728,18.95,520.7,3.2395529747009277,0.8619812726974487
7104000,1.6475213766098022,0.2303907424211502,1.7338716983795166,0.8009063601493835,1.8475755453109741,0.10486433655023575,0.05702894926071167,,761,0.363583505153656,0.05702894926071167,1.2879161834716797,2.3841233253479004,0.9014345407485962,23.675,595.75,1.5191961526870728,0.8429961204528809
7136000,0.8867539167404175,0.09734588861465454,0.9034076929092407,0.38848283886909485,0.8668448328971863,0.02106541208922863,0.0501217357814312,,761,0.11253978312015533,0.0501217357814312,0.9163756370544434,2.405094861984253,0.9526879191398621,19.85,557.05,0.9877102971076965,0.9045734405517578
7168000,0.7798357009887695,-0.007914110086858273,0.8034660220146179,0.31094905734062195,0.7923440933227539,0.034034401178359985,-0.03302881866693497,,761,0.06609548628330231,-0.03302881866693497,0.321116179227829,1.9838800430297852,0.9773085713386536,25.95,596.55,0.4184695780277252,0.7933034300804138
7200000,1.6832759380340576,0.07544875144958496,1.8302180767059326,0.923220157623291,1.723732590675354,0.2914774715900421,-0.060595083981752396,,762,0.2875415086746216,-0.060595083981752396,0.7718515992164612,2.758629322052002,0.8017798662185669,17.1,587.175,1.1857539415359497,0.7726919054985046
7232000,1.1655246019363403,-0.0003264639526605606,1.2843122482299805,0.531503438949585,1.5134081840515137,0.13961729407310486,-0.06519073247909546,,762,0.14618085324764252,-0.06519073247909546,0.7769590020179749,2.260610580444336,0.9555470943450928,25.15,689.575,0.9387029409408569,0.8226158022880554
7264000,1.3957903385162354,-0.05408494919538498,1.6714919805526733,1.4483965635299683,2.489630937576294,0.24807509779930115,-0.2164602279663086,,762,0.3419261872768402,-0.2164602279663086,0.9632474780082703,2.448111057281494,0.9104162454605103,20.225,591.525,1.5741482973098755,0.8587815165519714
7296000,1.3761664628982544,0.2600265145301819,1.4056586027145386,0.9541570544242859,1.644879698753357,0.024425175040960312,0.1320905089378357,,762,0.27266132831573486,0.1320905089378357,1.1029778718948364,2.09963059425354,0.9043498635292053,21.075,588.625,1.3518896102905273,0.8394657969474792
7328000,0.9029293060302734,0.1470276564359665,0.9522425532341003,0.5985314249992371,1.0166746377944946,0.08031140267848969,0.06021150201559067,,762,0.18956705927848816,0.06021150201559067,0.740688681602478,2.349229335784912,0.9483414888381958,30.95,755.675,1.0531431436538696,0.7967361211776733
7360000,1.7591664791107178,0.11433138698339462,1.8266521692276,1.0645182132720947,26.640018463134766,0.19279538094997406,0.04742008447647095,,762,0.1490069180727005,0.04742008447647095,0.9496043920516968,181.49893188476562,0.947702169418335,14.525,475.95,1.4804906845092773,0.7592153549194336
7392000,1.1704872846603394,0.0038538947701454163,1.2994067668914795,0.4825112819671631,1.769960641860962,0.13657966256141663,-0.03734907880425453,,762,0.09918750822544098,-0.03734907880425453,0.4096929132938385,2.7897210121154785,0.961664617061615,23.55,711.025,0.6395504474639893,0.8390780687332153
7424000,1.3920913934707642,0.20173847675323486,1.451484203338623,0.599846601486206,1.6320788860321045,0.07002265006303787,0.1260271966457367,,762,0.16868659853935242,0.1260271966457367,0.5037676692008972,2.267756462097168,0.893689751625061,24.4,639.775,0.7774537801742554,0.863201916217804
7456000,0.8504396080970764,-0.026352114975452423,0.8872674703598022,0.4171184003353119,0.8751632571220398,0.06080901622772217,-0.05356254056096077,,762,0.06981826573610306,-0.05356254056096077,0.3664364516735077,2.479442834854126,0.9699757099151611,22.875,612.025,0.5420093536376953,0.7698707580566406
7488000,1.6860291957855225,-0.020422887057065964,1.7664600610733032,0.34685027599334717,1.2110621929168701,0.30825966596603394,-0.0496307872235775,,763,0.07383875548839569,-0.0496307872235775,0.326134592294693,2.591477870941162,0.9657405018806458,23.45,610.475,0.47364744544029236,0.7711477279663086
7520000,0.8700246810913086,0.10305610299110413,0.8963767886161804,0.2829400300979614,0.9870263338088989,0.02295844629406929,0.07992258667945862,,763,0.06336165964603424,0.07992258667945862,0.2616705298423767,2.2231247425079346,0.9471971392631531,26.225,687.825,0.38937273621559143,0.8547312617301941
7552000,1.4135801792144775,0.006744849029928446,1.5807859897613525,0.5995485782623291,2.6031651496887207,0.14761599898338318,-0.045419223606586456,,763,0.11945118010044098,-0.045419223606586456,0.9711769819259644,4.304864883422852,0.9661225080490112,18.325,480.5,1.157305121421814,0.7561517357826233
7584000,0.5618124604225159,0.010065148584544659,0.5810983777046204,0.19975125789642334,0.5401756167411804,0.024736806750297546,0.006086858920753002,,763,0.02526973746716976,0.006086858920753002,0.18185347318649292,1.9862054586410522,0.9857020378112793,20.125,513.725,0.27629372477531433,0.8656579256057739
7616000,1.384833812713623,0.0007508369162678719,1.505775809288025,0.28770485520362854,1.8065754175186157,0.12207720428705215,-0.017180781811475754,,763,0.053302645683288574,-0.017180781811475754,0.3051663935184479,2.513899803161621,0.9745634198188782,24.45,615.85,0.4351465702056885,0.8719704747200012
7648000,1.344454288482666,0.09145660698413849,1.697019338607788,0.7264395952224731,3.6032023429870605,0.13449768722057343,-0.053885359317064285,,763,0.30625438690185547,-0.053885359317064285,0.9567584991455078,4.9550018310546875,0.9551488161087036,21.475,533.775,1.186022162437439,0.7785231471061707
7680000,0.8932540416717529,0.060199715197086334,0.9397781491279602,0.6365615129470825,1.22930908203125,0.04646594077348709,0.022876929491758347,,763,0.0897410437464714,0.022876929491758347,0.6151919960975647,2.7020514011383057,0.9879883527755737,20.85,557.325,0.85479736328125,0.7547734975814819
7712000,0.9879295825958252,0.025314096361398697,1.0188920497894287,0.4592185318470001,5.683313846588135,0.04212268069386482,-0.02489374205470085,,763,0.11607725918292999,-0.02489374205470085,0.6146658062934875,41.84772872924805,0.9641152620315552,15.65,503.95,0.782089114189148,0.7830791473388672
7744000,1.1932718753814697,0.16883723437786102,1.2155897617340088,0.5522746443748474,2.3104071617126465,0.022221136838197708,0.09323518723249435,,763,0.16904954612255096,0.09323518723249435,1.1764531135559082,2.5021305084228516,0.9617971181869507,23.475,542.75,1.3094642162322998,0.8922725915908813
7776000,1.3792321681976318,0.2676520049571991,1.410922884941101,1.0006837844848633,1.3170455694198608,0.07040408998727798,0.12357041984796524,,763,0.30316001176834106,0.12357041984796524,1.281320571899414,2.3648276329040527,0.8962385058403015,24.725,506.95,1.620178461074829,0.7498427033424377
7808000,0.9444010257720947,0.11655489355325699,0.9636953473091125,0.512106716632843,1.054389238357544,0.023921579122543335,0.07658495754003525,,763,0.09592871367931366,0.07658495754003525,0.4430597424507141,2.3547191619873047,0.9756561517715454,22.575,697.975,0.6713379621505737,0.7994419932365417
7840000,0.8595989942550659,-0.05455174669623375,0.9292888641357422,0.32808852195739746,1.2148820161819458,0.07274823635816574,-0.0795605406165123,,764,0.06641280651092529,-0.0795605406165123,0.5796624422073364,3.7723984718322754,0.9845553040504456,22.675,600.025,0.6695070266723633,0.8197609782218933
7872000,1.142392873764038,0.06345956027507782,1.182572603225708,0.8739311099052429,4.1257734298706055,0.027358274906873703,0.026949014514684677,,764,0.08880333602428436,0.026949014514684677,0.9098700284957886,2.983146905899048,0.9833791851997375,23.25,552.375,1.2211885452270508,0.7891122102737427
7904000,0.6631052494049072,0.04184938967227936,0.7065796852111816,0.33918896317481995,12.167027473449707,0.030956095084547997,0.020427996292710304,,764,0.056678831577301025,0.020427996292710304,0.3308217525482178,64.10492706298828,0.9717779755592346,18.65,618.95,0.47530409693717957,0.6918022036552429
7936000,1.5599679946899414,0.1519879847764969,1.575178861618042,0.37345826625823975,1.755841851234436,0.017245933413505554,0.11834871768951416,,764,0.08575420081615448,0.11834871768951416,0.435979425907135,2.614028215408325,0.9653050899505615,24.85,623.375,0.5671113729476929,0.923784613609314
7968000,30.616470336914062,0.035622403025627136,32.32752990722656,16.002120971679688,16.354263305664062,7.071738243103027,-0.2882797122001648,,764,0.662295401096344,-0.2882797122001648,2.084603786468506,3.9835598468780518,0.8057423233985901,22.4,565.3,16.085601806640625,0.7245584726333618
8000000,1.181573748588562,0.05508950352668762,1.2844189405441284,0.5462710857391357,1.6288940906524658,0.08270086348056793,0.0007327392813749611,,764,0.12466059625148773,0.0007327392813749611,0.9567909240722656,2.1721577644348145,0.9689862728118896,18.975,541.8,1.1030092239379883,0.7973537445068359
8032000,2.393763542175293,0.1157236322760582,2.4131534099578857,0.7963606119155884,1.0975476503372192,0.1564776599407196,0.08282355964183807,,764,0.08270318806171417,0.08282355964183807,0.46534284949302673,2.0798757076263428,0.9758840799331665,17.125,482.65,0.8654718399047852,0.8451519012451172
8064000,2.0414302349090576,0.42532506585121155,2.102388620376587,1.0676853656768799,2.4117066860198975,0.05539464205503464,0.20758068561553955,,764,0.4511047899723053,0.20758068561553955,1.4188498258590698,3.1331818103790283,0.8551220893859863,22.525,695.125,1.8647431135177612,0.7808002233505249
8096000,1.0483191013336182,0.008131369017064571,1.109959363937378,0.6023008823394775,1.148632287979126,0.06649456918239594,-0.06132695823907852,,765,0.1555502712726593,-0.06132695823907852,1.2992056608200073,2.258042573928833,0.9564631581306458,15.325,527.325,1.3906501531600952,0.8316808938980103
8128000,0.8598505854606628,0.008940983563661575,0.9124180674552917,0.3184794783592224,1.070785641670227,0.044085197150707245,-0.024904819205403328,,765,0.08446054905653,-0.024904819205403328,0.3268493711948395,3.201159954071045,0.9078417420387268,26.675,778.15,0.4612279534339905,0.8384472131729126
8160000,0.8401693105697632,0.0003249840810894966,0.8839298486709595,0.3496561050415039,1.052501916885376,0.04351421818137169,-0.02549954131245613,,765,0.06823158264160156,-0.02549954131245613,0.32518360018730164,2.5760810375213623,0.9757381081581116,20.65,514.1,0.48037585616111755,0.8291266560554504
8192000,0.6216118335723877,0.02107488550245762,0.6490815281867981,0.27383512258529663,0.6917504668235779,0.03130490332841873,0.00463414192199707,,765,0.04981865733861923,0.00463414192199707,0.2616250813007355,2.458871841430664,0.9855517148971558,19.375,598.975,0.37774816155433655,0.8468585014343262
8224000,1.0697903633117676,0.1656908392906189,1.1265227794647217,0.5989969372749329,1.256165862083435,0.05619720742106438,0.05336640402674675,,765,0.240535706281662,0.05336640402674675,0.7344657182693481,2.2163050174713135,0.9233872294425964,25.075,957.825,0.9227007031440735,0.7943421006202698
8256000,2.3138411045074463,0.3406413793563843,2.5960450172424316,1.3028444051742554,3.952078342437744,0.274496465921402,0.13927480578422546,,765,0.41931742429733276,0.13927480578422546,1.6593579053878784,2.8424501419067383,0.9371248483657837,25.275,656.25,2.0629189014434814,0.8292129635810852
8288000,1.287261962890625,0.2528074383735657,1.315079927444458,1.3772509098052979,1.3194891214370728,0.035765908658504486,0.07655499875545502,,765,0.36847037076950073,0.07655499875545502,1.6838966608047485,3.0028011798858643,0.945162832736969,23.475,590.2,2.271761894226074,0.798274576663971
8320000,0.6733452677726746,-0.026196805760264397,0.6987678408622742,0.20840571820735931,0.9015792012214661,0.028907859697937965,-0.03524094074964523,,765,0.03569310903549194,-0.03524094074964523,0.23864537477493286,3.5915958881378174,0.9748722910881042,16.65,609.075,0.3127470016479492,0.8802419900894165
8352000,1.474736213684082,0.6946588754653931,1.5180895328521729,1.6353360414505005,1.9845565557479858,0.055636417120695114,0.13700756430625916,,765,1.1298425197601318,0.13700756430625916,2.71633243560791,6.256536960601807,0.8747208714485168,22.325,587.65,3.0912773609161377,0.726995587348938
8384000,1.5750885009765625,0.04734594002366066,1.6678221225738525,0.8066877126693726,1.6073554754257202,0.14447185397148132,-0.11344345659017563,,765,0.3358951807022095,-0.11344345659017563,1.6462386846542358,2.2326579093933105,0.9431983232498169,19.45,742.9,1.8523260354995728,0.715819239616394
8416000,0.6953428983688354,-0.02139905095100403,0.7151533365249634,0.3624266982078552,0.7466939687728882,0.028348946943879128,-0.03745881840586662,,765,0.048498742282390594,-0.03745881840586662,0.27486452460289,2.4967041015625,0.9871852993965149,25.2,638.1,0.4576328694820404,0.8189603686332703
8448000,0.722091794013977,0.11060799658298492,0.7277982234954834,0.330744206905365,0.7901909351348877,0.006540735252201557,0.07942033559083939,,766,0.08072219789028168,0.07942033559083939,0.7048171162605286,2.1280412673950195,0.9558095335960388,18.925,558.65,0.7452487945556641,0.9173442125320435
8480000,1.110654592514038,0.10842973738908768,1.1882390975952148,0.9657557606697083,1.1973836421966553,0.08087410032749176,-0.025512540712952614,,766,0.28538936376571655,-0.025512540712952614,0.7096161842346191,2.2256710529327393,0.8991509675979614,23.575,620.875,1.2027149200439453,0.8752405047416687
8512000,1.0746099948883057,0.07762615382671356,1.1109927892684937,0.553601861000061,1.3115885257720947,0.04066024720668793,0.0058319964446127415,,766,0.15856945514678955,0.0058319964446127415,0.6468090415000916,2.9761879444122314,0.9752874374389648,18.3,534.75,0.8304532766342163,0.7490567564964294
8544000,1.0898945331573486,0.11473875492811203,1.1498737335205078,0.8670884966850281,1.0191264152526855,0.07959773391485214,0.00012261272058822215,,766,0.2448062002658844,0.00012261272058822215,1.1519140005111694,2.3804240226745605,0.9462317228317261,25.7,804.775,1.4504679441452026,0.7786956429481506
8576000,1.1232014894485474,-0.027815263718366623,1.1664276123046875,0.4821419417858124,0.9869979619979858,0.09289374202489853,-0.05226357653737068,,766,0.06628409028053284,-0.05226357653737068,0.45018526911735535,1.8593511581420898,0.9822255373001099,28.15,709.35,0.6271766424179077,0.8693733215332031
8608000,0.8628606200218201,-0.040171097964048386,0.92118901014328,0.48001331090927124,0.9750359654426575,0.06616547703742981,-0.1040230542421341,,766,0.14278998970985413,-0.1040230542421341,0.6396315097808838,2.4366636276245117,0.9659682512283325,24.675,651.725,0.8165117502212524,0.7543039917945862
8640000,1.2252781391143799,0.20931734144687653,1.2727329730987549,0.9196951389312744,1.6390937566757202,0.04220017045736313,0.11700095981359482,,766,0.20157328248023987,0.11700095981359482,1.2511347532272339,2.391270399093628,0.9566953182220459,18.675,598.575,1.5574707984924316,0.8470255136489868
8672000,1.2602813243865967,0.14564023911952972,1.3479076623916626,0.8983349800109863,1.231331467628479,0.14878839254379272,-0.02716263011097908,,766,0.36031585931777954,-0.02716263011097908,0.9701598882675171,2.115880012512207,0.8798186779022217,15.3,412.725,1.3553199768066406,0.7355068325996399
8704000,0.9661830067634583,0.11629469692707062,0.987470269203186,0.39032918214797974,0.9941120147705078,0.027115965262055397,0.0684100016951561,,766,0.11128584295511246,0.0684100016951561,0.6746973991394043,2.3812077045440674,0.9651985764503479,20.075,613.25,0.7728046774864197,0.7758232951164246
8736000,1.0028883218765259,0.43006008863449097,1.1331753730773926,1.7498794794082642,1.1417765617370605,0.16075477004051208,-0.025803785771131516,,766,0.9271604418754578,-0.025803785771131516,1.7778702974319458,2.2078263759613037,0.7232266664505005,19.125,535.325,2.527294397354126,0.7716346979141235
8768000,0.8819596767425537,-0.03836736083030701,0.9579461216926575,0.4678651690483093,1.094130516052246,0.06992573291063309,-0.07622025907039642,,767,0.09088046848773956,-0.07622025907039642,0.5723072290420532,2.175625801086426,0.9736866354942322,21.275,581.825,0.745866060256958,0.7587334513664246
8800000,0.7790034413337708,-0.028404027223587036,0.7996605634689331,0.38071733713150024,0.8064600229263306,0.028933197259902954,-0.052736300975084305,,767,0.06383465230464935,-0.052736300975084305,0.39556917548179626,2.5920772552490234,0.9796155095100403,21.65,657.6,0.5481055974960327,0.7585052251815796
8832000,0.9285678863525391,0.12623615562915802,0.9616596102714539,0.6559945940971375,0.9765111207962036,0.04590054601430893,0.061099063605070114,,767,0.14921166002750397,0.061099063605070114,0.5431590676307678,2.222971200942993,0.8677597045898438,24.05,585.075,0.9357514381408691,0.9468730688095093
8864000,1.05565345287323,0.16007590293884277,1.0810365676879883,0.5187735557556152,1.2455127239227295,0.0373481884598732,0.10565400123596191,,767,0.12476184219121933,0.10565400123596191,0.6992155313491821,2.147858142852783,0.9477853775024414,19.075,481.9,0.9212003350257874,0.7959025502204895
8896000,1.851622462272644,0.3271239995956421,2.0259666442871094,2.7658960819244385,3.354142427444458,0.13963273167610168,-0.2551589608192444,,767,1.1799890995025635,-0.2551589608192444,3.9036176204681396,6.070210933685303,0.8787640929222107,28.275,720.675,4.9423675537109375,0.7711586356163025
8928000,1.0287045240402222,0.01624501310288906,1.0806829929351807,0.5005016922950745,1.163691520690918,0.06617504358291626,-0.015621486119925976,,767,0.07886625826358795,-0.015621486119925976,0.5100924968719482,2.674771785736084,0.9851964116096497,24.425,628.6,0.700043797492981,0.7566628456115723
8960000,0.8222318291664124,0.036112230271101,0.8297179937362671,0.23464958369731903,1.016689658164978,0.010519126430153847,0.02927413582801819,,767,0.03165774792432785,0.02927413582801819,0.20618651807308197,2.1231868267059326,0.9840149283409119,18.75,713.275,0.31451958417892456,0.8990780115127563
8992000,0.7469885349273682,0.05394159257411957,0.768936276435852,0.3832928538322449,0.7645645141601562,0.024978969246149063,0.03170929104089737,,767,0.06169542670249939,0.03170929104089737,0.44229838252067566,2.0456581115722656,0.979600727558136,22.525,722.375,0.5994875431060791,0.8615409731864929
9024000,1.2491159439086914,0.20574907958507538,1.3173091411590576,2.4217307567596436,1.4079539775848389,0.08449295163154602,0.03670362010598183,,767,0.35322779417037964,0.03670362010598183,1.4411728382110596,2.49265718460083,0.9302979707717896,17.475,451.1,2.8905482292175293,0.7568436861038208
9056000,0.5149010419845581,-0.0008204067125916481,0.5297836661338806,0.2774685323238373,0.5393058061599731,0.014825427904725075,-0.00798178743571043,,767,0.03182690963149071,-0.00798178743571043,0.15721860527992249,2.1286191940307617,0.9894199371337891,23.75,544.65,0.3207731544971466,0.8752074241638184
9088000,1.2074086666107178,0.05110045522451401,1.2350331544876099,0.5025606155395508,1.1914793252944946,0.026079842820763588,0.021997950971126556,,767,0.07465042173862457,0.021997950971126556,0.5739339590072632,3.4407286643981934,0.9786894917488098,19.6,724.375,0.7919163703918457,0.8222707509994507
9120000,1.5552070140838623,0.14124031364917755,1.60275399684906,0.6621378064155579,2.160907506942749,0.0484374538064003,0.07751135528087616,,767,0.14362181723117828,0.07751135528087616,0.5676869750022888,2.417984962463379,0.955752968788147,20.85,492.15,0.8716646432876587,0.8081963658332825
