policy_entropy,explained_variance,fps,total_timesteps,nupdates,value_loss
1.1482912302017212,0.7744850069284439,1067,3984000,49800,0.04161888733506203
1.0301393270492554,0.48134708404541016,1068,3992000,49900,0.046225763857364655
1.3113329410552979,0.5134735107421875,1068,4000000,50000,0.03639253228902817
1.1005781888961792,0.7340790033340454,1068,4008000,50100,0.008782063610851765
0.9703748822212219,0.45943695306777954,1069,4016000,50200,0.03997427970170975
1.1526533365249634,0.5892585515975952,1069,4024000,50300,0.05247480794787407
1.1738674640655518,0.8514626175165176,1069,4032000,50400,0.01210719533264637
1.135166049003601,0.8080726116895676,1069,4040000,50500,0.048543114215135574
1.2616418600082397,0.9261630401015282,1070,4048000,50600,0.007008873857557774
1.12705659866333,0.76601442694664,1070,4056000,50700,0.013896243646740913
1.1586912870407104,0.5474829077720642,1070,4064000,50800,0.06059541180729866
1.2920758724212646,0.3318825364112854,1070,4072000,50900,0.041903555393218994
1.0762042999267578,0.8115275353193283,1071,4080000,51000,0.016748489812016487
1.0758280754089355,0.8890821412205696,1071,4088000,51100,0.006691785994917154
1.1943109035491943,0.8746999204158783,1071,4096000,51200,0.006880246102809906
1.1839677095413208,0.8457731008529663,1071,4104000,51300,0.024057505652308464
1.0863003730773926,0.9693364817649126,1072,4112000,51400,0.004134242422878742
1.1082537174224854,0.8955881670117378,1072,4120000,51500,0.016860492527484894
1.1969099044799805,0.7829792946577072,1072,4128000,51600,0.010531917214393616
1.1011852025985718,0.8107150793075562,1073,4136000,51700,0.009542558342218399
1.1400678157806396,0.7650610506534576,1073,4144000,51800,0.05816582962870598
1.3691492080688477,0.4352201819419861,1073,4152000,51900,0.0037129055708646774
1.0583587884902954,0.39080411195755005,1073,4160000,52000,0.11309291422367096
1.2140252590179443,0.8292533755302429,1074,4168000,52100,0.017183370888233185
1.086087942123413,0.7805759608745575,1074,4176000,52200,0.031485415995121
1.0973540544509888,0.7724516093730927,1074,4184000,52300,0.03241409733891487
0.9853032827377319,0.4592379331588745,1075,4192000,52400,0.027732083573937416
0.9113662838935852,0.4058772325515747,1075,4200000,52500,0.16453005373477936
0.9123336672782898,0.8489497750997543,1075,4208000,52600,0.012667040340602398
0.987083911895752,0.9109948202967644,1075,4216000,52700,0.01193932443857193
1.0693862438201904,0.5005999207496643,1076,4224000,52800,0.05964281037449837
1.17787504196167,0.6466386020183563,1076,4232000,52900,0.033102162182331085
1.2345075607299805,0.7786890119314194,1076,4240000,53000,0.021583043038845062
0.99470454454422,0.9079805091023445,1076,4248000,53100,0.009465495124459267
0.93803870677948,0.7994934767484665,1077,4256000,53200,0.033373404294252396
1.0543087720870972,0.7670047283172607,1077,4264000,53300,0.035853784531354904
1.1182918548583984,0.5856162011623383,1077,4272000,53400,0.02932291105389595
0.9989067912101746,0.4332876205444336,1077,4280000,53500,0.03144000098109245
1.1725375652313232,0.9355176016688347,1078,4288000,53600,0.0047525218687951565
1.199331521987915,0.9089118167757988,1078,4296000,53700,0.00423723179847002
1.1498498916625977,0.7385925054550171,1078,4304000,53800,0.024872014299035072
1.2569239139556885,0.843240424990654,1078,4312000,53900,0.008238350972533226
1.0471092462539673,0.5029330849647522,1079,4320000,54000,0.052105169743299484
1.0601674318313599,0.644105851650238,1079,4328000,54100,0.057157039642333984
1.1128034591674805,0.7586645781993866,1079,4336000,54200,0.031289808452129364
1.055163025856018,0.8235146105289459,1080,4344000,54300,0.04056323692202568
1.0915673971176147,0.5315860211849213,1080,4352000,54400,0.06889206171035767
1.0464345216751099,0.9565077386796474,1080,4360000,54500,0.00944090262055397
1.0126653909683228,0.6420401334762573,1080,4368000,54600,0.0324568971991539
0.9395343661308289,0.848194420337677,1081,4376000,54700,0.008726024068892002
0.9403097033500671,0.6590454578399658,1081,4384000,54800,0.06986939907073975
0.8925483822822571,0.7108595967292786,1081,4392000,54900,0.0137039665132761
1.0917164087295532,0.9179241806268692,1081,4400000,55000,0.005834141280502081
1.161311388015747,0.5018210411071777,1082,4408000,55100,0.017794299870729446
1.1145825386047363,0.8070736080408096,1082,4416000,55200,0.009353378787636757
1.2000693082809448,0.36194175481796265,1082,4424000,55300,0.08082427084445953
1.089673399925232,0.9332440868020058,1082,4432000,55400,0.006709081120789051
1.3227245807647705,-2.2045605182647705,1083,4440000,55500,0.020862657576799393
1.038030743598938,0.6609569489955902,1083,4448000,55600,0.012617221102118492
1.2008548974990845,0.8189958482980728,1083,4456000,55700,0.010775363072752953
0.9362981915473938,0.8185786455869675,1083,4464000,55800,0.026459764689207077
0.93079674243927,0.6958990395069122,1084,4472000,55900,0.012161804363131523
0.9983332753181458,0.6904967129230499,1084,4480000,56000,0.08469310402870178
1.1907193660736084,0.6811437606811523,1084,4488000,56100,0.03696319833397865
1.1334489583969116,0.7731780707836151,1084,4496000,56200,0.0573652908205986
1.0377098321914673,0.3483934998512268,1085,4504000,56300,0.030718937516212463
1.053178071975708,0.5577994287014008,1085,4512000,56400,0.04122452065348625
1.0815274715423584,0.7738351076841354,1085,4520000,56500,0.01682053506374359
1.1944952011108398,0.8189805597066879,1085,4528000,56600,0.027301320806145668
1.0909736156463623,0.8294046074151993,1086,4536000,56700,0.007848422974348068
1.134906530380249,0.48300623893737793,1086,4544000,56800,0.06168951839208603
1.1771043539047241,0.6661250591278076,1086,4552000,56900,0.07185602933168411
1.1209080219268799,-0.16076266765594482,1086,4560000,57000,0.06392593681812286
1.0273594856262207,0.689128577709198,1087,4568000,57100,0.02008025161921978
1.1516602039337158,0.8320510387420654,1087,4576000,57200,0.018398037180304527
1.153832197189331,0.5554489493370056,1087,4584000,57300,0.07860168814659119
1.240309715270996,0.7708051800727844,1087,4592000,57400,0.014795775525271893
0.9756510853767395,0.7842452079057693,1088,4600000,57500,0.009673404507339
1.1383575201034546,0.8717456012964249,1088,4608000,57600,0.007040845695883036
1.0917454957962036,0.7652646154165268,1088,4616000,57700,0.0095224529504776
1.1231778860092163,0.8165491074323654,1088,4624000,57800,0.009106104262173176
0.9446684122085571,0.49533963203430176,1089,4632000,57900,0.0849660187959671
1.1476939916610718,0.8064518868923187,1089,4640000,58000,0.008354943245649338
1.1616653203964233,0.6126585602760315,1089,4648000,58100,0.0733061209321022
1.2401336431503296,0.7996968328952789,1089,4656000,58200,0.015110716223716736
1.0099313259124756,0.7041832208633423,1090,4664000,58300,0.08120128512382507
1.0395219326019287,0.7871988117694855,1090,4672000,58400,0.016858279705047607
1.2374582290649414,0.7136926054954529,1090,4680000,58500,0.03407740592956543
1.1408789157867432,0.840096652507782,1090,4688000,58600,0.014362568035721779
1.0688644647598267,0.6773945093154907,1091,4696000,58700,0.048303212970495224
1.1729704141616821,0.9473595060408115,1091,4704000,58800,0.008473503403365612
1.2175754308700562,0.5484281480312347,1091,4712000,58900,0.03789593279361725
1.1452491283416748,0.6482458710670471,1091,4720000,59000,0.02132340706884861
1.0597925186157227,0.6373135447502136,1092,4728000,59100,0.08247946202754974
1.192049264907837,0.8655712604522705,1092,4736000,59200,0.009057020768523216
1.1307474374771118,0.6788858771324158,1092,4744000,59300,0.008934708312153816
1.1150434017181396,0.767217367887497,1092,4752000,59400,0.02748565748333931
1.0691077709197998,0.8228681683540344,1093,4760000,59500,0.031167542561888695
1.1199431419372559,0.8571310937404633,1093,4768000,59600,0.022152911871671677
1.1426429748535156,0.7846722602844238,1093,4776000,59700,0.012338828295469284
1.200805425643921,0.5462185144424438,1093,4784000,59800,0.02051212638616562
1.1527427434921265,0.8364540338516235,1094,4792000,59900,0.034030623733997345
1.1301472187042236,0.7384653091430664,1094,4800000,60000,0.009771252982318401
1.2142930030822754,0.8075351566076279,1094,4808000,60100,0.010008025914430618
1.0850822925567627,0.6389874517917633,1094,4816000,60200,0.013054443523287773
0.9903258085250854,0.5603393316268921,1094,4824000,60300,0.14394381642341614
1.0407791137695312,0.7819665968418121,1095,4832000,60400,0.030090514570474625
1.1561315059661865,0.62149378657341,1095,4840000,60500,0.024007447063922882
1.1657435894012451,0.7698997259140015,1095,4848000,60600,0.013655980117619038
0.9043432474136353,0.28370553255081177,1095,4856000,60700,0.2377953976392746
1.1556000709533691,0.898029237985611,1096,4864000,60800,0.00683298846706748
1.0727356672286987,0.8085432946681976,1096,4872000,60900,0.03907322138547897
1.0330175161361694,0.5429258346557617,1096,4880000,61000,0.07162399590015411
1.126293659210205,0.8560641407966614,1096,4888000,61100,0.006496214773505926
