explained_variance,fps,nupdates,policy_entropy,value_loss,total_timesteps
0.6943975687026978,1030,38700,1.3272954225540161,0.011606642045080662,3096000
0.9562048874795437,1030,38800,1.311193823814392,0.0036627985537052155,3104000
0.9381421990692616,1031,38900,1.3106683492660522,0.006438365671783686,3112000
0.867526963353157,1031,39000,1.3356128931045532,0.014508554711937904,3120000
0.9695029258728027,1031,39100,1.3274543285369873,0.004046048037707806,3128000
0.9510714188218117,1031,39200,1.2977783679962158,0.0036006022710353136,3136000
0.9535858072340488,1032,39300,1.3518452644348145,0.003208434907719493,3144000
0.939725000411272,1032,39400,1.3317716121673584,0.004163716919720173,3152000
0.6295599937438965,1032,39500,1.3280463218688965,0.0584467276930809,3160000
0.9351520240306854,1032,39600,1.2650163173675537,0.00830212514847517,3168000
0.7985838353633881,1033,39700,1.3293248414993286,0.013901405036449432,3176000
0.941977009177208,1033,39800,1.3400452136993408,0.007692331913858652,3184000
0.9844375289976597,1033,39900,1.3385367393493652,0.002191457897424698,3192000
0.8404069989919662,1033,40000,1.3492788076400757,0.009482262656092644,3200000
0.9167568311095238,1033,40100,1.3211824893951416,0.00825362466275692,3208000
0.9272439330816269,1033,40200,1.302367925643921,0.006071176845580339,3216000
0.8703684210777283,1033,40300,1.3185962438583374,0.01403860468417406,3224000
0.9410009942948818,1034,40400,1.3427836894989014,0.00783693976700306,3232000
0.5914574265480042,1034,40500,1.2902361154556274,0.03543628752231598,3240000
0.873142421245575,1034,40600,1.3348054885864258,0.01175968162715435,3248000
0.7971885651350021,1034,40700,1.3355133533477783,0.009947414509952068,3256000
0.9359113872051239,1034,40800,1.2752532958984375,0.0075104134157299995,3264000
0.90643560141325,1034,40900,1.340455412864685,0.0053544919937849045,3272000
0.977555388584733,1035,41000,1.2943371534347534,0.0026221182197332382,3280000
0.9388492666184902,1035,41100,1.3297979831695557,0.007173139601945877,3288000
0.7531438618898392,1035,41200,1.3577110767364502,0.024692583829164505,3296000
0.8209763616323471,1035,41300,1.3509607315063477,0.025354424491524696,3304000
0.9135838001966476,1035,41400,1.284117341041565,0.007655222900211811,3312000
0.9268203154206276,1035,41500,1.332827091217041,0.008813461288809776,3320000
0.8348248302936554,1035,41600,1.340643286705017,0.017716359347105026,3328000
0.8942183405160904,1035,41700,1.3087959289550781,0.012849693186581135,3336000
0.888097919523716,1035,41800,1.327540397644043,0.00708504393696785,3344000
0.9247132837772369,1036,41900,1.3030213117599487,0.007431947626173496,3352000
0.9464321993291378,1036,42000,1.2482191324234009,0.004643228370696306,3360000
0.9323472753167152,1036,42100,1.2867252826690674,0.007928401231765747,3368000
0.9439523331820965,1036,42200,1.309246301651001,0.006204527802765369,3376000
0.8747290819883347,1036,42300,1.2178843021392822,0.00739504536613822,3384000
0.9424444623291492,1036,42400,1.262579321861267,0.005841212347149849,3392000
0.8886114209890366,1037,42500,1.3012385368347168,0.007581891026347876,3400000
0.8600863069295883,1037,42600,1.285736322402954,0.013750659301877022,3408000
0.9146563187241554,1037,42700,1.295323133468628,0.0029095152858644724,3416000
0.9213392436504364,1037,42800,1.3060277700424194,0.010219073854386806,3424000
0.8926112130284309,1037,42900,1.2927062511444092,0.013563993386924267,3432000
0.9727777857333422,1038,43000,1.2165803909301758,0.0023155014496296644,3440000
0.8812012746930122,1038,43100,1.291050672531128,0.015604682266712189,3448000
0.8864909783005714,1038,43200,1.2577507495880127,0.011346125975251198,3456000
0.8391827940940857,1038,43300,1.2945326566696167,0.01614004746079445,3464000
0.5255400836467743,1038,43400,1.21970534324646,0.05082395672798157,3472000
0.7724227756261826,1039,43500,1.2007817029953003,0.011664637364447117,3480000
0.8466998487710953,1039,43600,1.2707289457321167,0.014044205658137798,3488000
0.8159807026386261,1039,43700,1.2782405614852905,0.015526378527283669,3496000
0.6722664535045624,1039,43800,1.2789068222045898,0.030305851250886917,3504000
0.8929902762174606,1040,43900,1.1855446100234985,0.008335405960679054,3512000
0.8410193622112274,1040,44000,1.2890971899032593,0.017384463921189308,3520000
0.5046544969081879,1040,44100,1.2773492336273193,0.016945108771324158,3528000
0.9525797888636589,1040,44200,1.240748405456543,0.0033910758793354034,3536000
0.7707221210002899,1041,44300,1.288862943649292,0.01660021021962166,3544000
0.8967563435435295,1041,44400,1.197619915008545,0.010101914405822754,3552000
0.8561378568410873,1041,44500,1.2582159042358398,0.011833514086902142,3560000
0.8498123735189438,1041,44600,1.253258466720581,0.012996286153793335,3568000
0.8855062425136566,1041,44700,1.2327492237091064,0.013033689931035042,3576000
0.8848711848258972,1042,44800,1.1560249328613281,0.009157733991742134,3584000
0.861480101943016,1042,44900,1.2692455053329468,0.013835335150361061,3592000
0.9611720070242882,1042,45000,1.2524993419647217,0.003782606916502118,3600000
0.8971867561340332,1042,45100,1.2341808080673218,0.011233100667595863,3608000
0.8466548323631287,1042,45200,1.236871361732483,0.02059338241815567,3616000
0.9258241504430771,1042,45300,1.241454839706421,0.00808686949312687,3624000
0.8491849899291992,1043,45400,1.1893256902694702,0.012510664761066437,3632000
0.8253329247236252,1043,45500,1.2619041204452515,0.016714880242943764,3640000
0.8324549347162247,1043,45600,1.2075984477996826,0.019546793773770332,3648000
0.8782436922192574,1043,45700,1.2471052408218384,0.011582279577851295,3656000
0.7779316902160645,1043,45800,1.1836490631103516,0.012385333888232708,3664000
0.6888616681098938,1044,45900,1.2468416690826416,0.029740050435066223,3672000
0.9284236058592796,1044,46000,1.2173587083816528,0.006579703185707331,3680000
0.8417694717645645,1044,46100,1.2339057922363281,0.013419630005955696,3688000
0.9587996862828732,1044,46200,1.2375268936157227,0.004851303994655609,3696000
0.6876650154590607,1044,46300,1.2099318504333496,0.046514078974723816,3704000
0.9277449771761894,1044,46400,1.2300313711166382,0.009935341775417328,3712000
0.8679242581129074,1044,46500,1.21724534034729,0.009155405685305595,3720000
0.8691279292106628,1045,46600,1.1127594709396362,0.02573067508637905,3728000
0.6918851435184479,1045,46700,1.3068406581878662,0.03598026931285858,3736000
0.833687499165535,1045,46800,1.2765777111053467,0.015300336293876171,3744000
0.9269295632839203,1045,46900,1.186415672302246,0.00894385389983654,3752000
0.9137164279818535,1045,47000,1.2180020809173584,0.011017289012670517,3760000
0.6911020874977112,1046,47100,1.145228385925293,0.033474747091531754,3768000
0.7318520545959473,1046,47200,1.2401010990142822,0.0233173705637455,3776000
0.928230494260788,1046,47300,1.2253974676132202,0.008109644055366516,3784000
0.8961281850934029,1046,47400,1.1849615573883057,0.012296554632484913,3792000
0.8483027368783951,1046,47500,1.216269850730896,0.01486088614910841,3800000
0.9232511296868324,1047,47600,1.2573692798614502,0.011553468182682991,3808000
0.913088746368885,1047,47700,1.2508246898651123,0.006452932022511959,3816000
0.8696443736553192,1047,47800,1.2720577716827393,0.022013364359736443,3824000
0.8738722503185272,1047,47900,1.2028038501739502,0.015056682750582695,3832000
0.9026644006371498,1047,48000,1.2311848402023315,0.008153805509209633,3840000
0.8900994509458542,1047,48100,1.1161391735076904,0.010274817235767841,3848000
0.8168640732765198,1048,48200,1.1861554384231567,0.01723451353609562,3856000
0.699891060590744,1048,48300,1.2532093524932861,0.021741943433880806,3864000
0.9029678106307983,1048,48400,1.1389672756195068,0.011059949174523354,3872000
0.6919612884521484,1048,48500,1.1081881523132324,0.02698843739926815,3880000
0.6951178014278412,1048,48600,1.1590418815612793,0.03816595673561096,3888000
0.8429459631443024,1049,48700,1.156822919845581,0.024156887084245682,3896000
0.7091946303844452,1049,48800,1.213245153427124,0.025092700496315956,3904000
0.8930041193962097,1049,48900,1.2449162006378174,0.010931553319096565,3912000
0.8953289911150932,1049,49000,1.096210241317749,0.014560493640601635,3920000
0.7478527426719666,1049,49100,1.1579091548919678,0.021751265972852707,3928000
0.9427559524774551,1049,49200,1.1266943216323853,0.007912425324320793,3936000
0.7784263640642166,1050,49300,1.1250660419464111,0.0229183379560709,3944000
0.8167931735515594,1050,49400,1.1013319492340088,0.014831969514489174,3952000
0.850983053445816,1050,49500,1.0838992595672607,0.01876894198358059,3960000
0.797297477722168,1050,49600,1.1252930164337158,0.009891374036669731,3968000
0.9165917113423347,1050,49700,1.1664245128631592,0.011468187905848026,3976000
0.7537508904933929,1051,49800,1.2026488780975342,0.022774886339902878,3984000
0.8662433624267578,1051,49900,1.0684579610824585,0.012032643891870975,3992000
0.7436289489269257,1051,50000,1.0591256618499756,0.012333299033343792,4000000
0.5840579569339752,1051,50100,1.0948069095611572,0.09107539802789688,4008000
0.7680526077747345,1051,50200,1.2319409847259521,0.021393656730651855,4016000
0.8262742310762405,1051,50300,1.2214486598968506,0.021395692601799965,4024000
0.8557671457529068,1052,50400,1.1877508163452148,0.01392698846757412,4032000
0.7219498753547668,1052,50500,1.1474783420562744,0.04501940310001373,4040000
0.7664576768875122,1052,50600,1.1231138706207275,0.02606087550520897,4048000
0.8635531812906265,1052,50700,1.1410659551620483,0.009173664264380932,4056000
0.922436311841011,1052,50800,1.1337493658065796,0.009547577239573002,4064000
0.5677222013473511,1052,50900,1.0508226156234741,0.02957196533679962,4072000
0.621708482503891,1053,51000,1.0319015979766846,0.03733118623495102,4080000
0.8690304905176163,1053,51100,1.0904130935668945,0.013087669387459755,4088000
0.7106634378433228,1053,51200,0.9871637225151062,0.029892897233366966,4096000
0.8205959051847458,1053,51300,1.0858848094940186,0.02290869876742363,4104000
0.7318947315216064,1053,51400,1.2139332294464111,0.021653970703482628,4112000
0.7893086969852448,1054,51500,1.1603565216064453,0.0295147392898798,4120000
0.8859083503484726,1054,51600,1.2100534439086914,0.013436364941298962,4128000
0.5773893296718597,1054,51700,1.2003662586212158,0.05913054198026657,4136000
0.6287101805210114,1054,51800,1.0956356525421143,0.02792545221745968,4144000
0.4595581293106079,1054,51900,1.1693516969680786,0.03791629523038864,4152000
0.6669112145900726,1054,52000,1.1022679805755615,0.024117175489664078,4160000
0.7862970978021622,1055,52100,1.0955731868743896,0.03891677409410477,4168000
0.795170322060585,1055,52200,1.1686155796051025,0.029941093176603317,4176000
0.9338451251387596,1055,52300,1.1190426349639893,0.0057365079410374165,4184000
0.8412884771823883,1055,52400,1.2017821073532104,0.014813704416155815,4192000
0.7629318088293076,1055,52500,1.09438157081604,0.04609556868672371,4200000
0.5508187711238861,1056,52600,1.0070196390151978,0.05031226947903633,4208000
0.6833282709121704,1056,52700,1.125441551208496,0.06488367170095444,4216000
0.836121216416359,1056,52800,1.0451217889785767,0.015294576063752174,4224000
0.7730047851800919,1056,52900,1.063555359840393,0.01950509287416935,4232000
0.7196354866027832,1056,53000,1.0885108709335327,0.025393974035978317,4240000
0.8596155494451523,1056,53100,1.0633347034454346,0.020862173289060593,4248000
0.9172523841261864,1057,53200,1.3570820093154907,0.0023993246722966433,4256000
0.8610744029283524,1057,53300,1.1003791093826294,0.01638392172753811,4264000
0.6860255897045135,1057,53400,1.066856026649475,0.02960893139243126,4272000
0.8978512585163116,1057,53500,0.952197253704071,0.014863952994346619,4280000
0.9150595441460609,1057,53600,0.8958762288093567,0.014913506805896759,4288000
0.8380756676197052,1057,53700,1.1005420684814453,0.016650157049298286,4296000
0.7745487987995148,1058,53800,1.0499634742736816,0.018551718443632126,4304000
0.822902113199234,1058,53900,1.042238473892212,0.023073837161064148,4312000
0.6140733361244202,1058,54000,1.112729787826538,0.02155992016196251,4320000
0.7684191465377808,1058,54100,1.0380477905273438,0.037853773683309555,4328000
0.5976474583148956,1058,54200,1.0587364435195923,0.04718334972858429,4336000
0.836721196770668,1059,54300,1.1353398561477661,0.03129493445158005,4344000
0.8867678046226501,1059,54400,1.0518887042999268,0.011824363842606544,4352000
0.5884556472301483,1059,54500,1.1366535425186157,0.034918349236249924,4360000
0.8765573129057884,1059,54600,1.1499760150909424,0.019126780331134796,4368000
0.7731620073318481,1059,54700,1.0746357440948486,0.02540029212832451,4376000
0.694958359003067,1059,54800,0.9713112115859985,0.016098730266094208,4384000
0.7328522503376007,1060,54900,1.1367073059082031,0.02273641899228096,4392000
0.7842620015144348,1060,55000,1.024030089378357,0.027186980471014977,4400000
0.7876153439283371,1060,55100,1.1371076107025146,0.02050098404288292,4408000
0.6899855434894562,1060,55200,1.0759996175765991,0.017488284036517143,4416000
0.5988314747810364,1060,55300,1.1410504579544067,0.04351916164159775,4424000
0.8368012309074402,1061,55400,1.1667743921279907,0.013454558327794075,4432000
0.7876446694135666,1061,55500,1.072709321975708,0.031936194747686386,4440000
0.59869584441185,1061,55600,1.0281367301940918,0.0648709163069725,4448000
0.6828010380268097,1061,55700,1.0395290851593018,0.03953642025589943,4456000
0.6007484197616577,1061,55800,1.0498863458633423,0.019116580486297607,4464000
0.8009801506996155,1061,55900,1.0796678066253662,0.02203977480530739,4472000
0.9270318001508713,1062,56000,1.0405391454696655,0.010092700831592083,4480000
0.6897372305393219,1062,56100,1.0406122207641602,0.03223836421966553,4488000
0.7590471804141998,1062,56200,1.104950189590454,0.02225309982895851,4496000
0.7472850382328033,1062,56300,0.9607157707214355,0.022626806050539017,4504000
0.8178514242172241,1062,56400,1.1064198017120361,0.012740771286189556,4512000
0.8186426907777786,1063,56500,0.9690869450569153,0.014112137258052826,4520000
0.7313578426837921,1063,56600,0.9950878024101257,0.028873220086097717,4528000
0.7079661786556244,1063,56700,0.980294406414032,0.02642327919602394,4536000
0.7860438227653503,1063,56800,1.0779536962509155,0.016973823308944702,4544000
0.5019876956939697,1063,56900,1.1570625305175781,0.05004274100065231,4552000
0.6818365156650543,1063,57000,1.0330537557601929,0.11721943318843842,4560000
0.4664665460586548,1064,57100,1.034341812133789,0.06426585465669632,4568000
0.6176175177097321,1064,57200,1.1248894929885864,0.03201315179467201,4576000
0.6637437343597412,1064,57300,1.0305439233779907,0.06291534751653671,4584000
0.6000906825065613,1064,57400,1.0726149082183838,0.022222226485610008,4592000
0.7931774705648422,1064,57500,1.0452384948730469,0.019217047840356827,4600000
0.5499304533004761,1064,57600,1.0424473285675049,0.05249376967549324,4608000
0.6580510139465332,1065,57700,1.0920147895812988,0.029659057036042213,4616000
0.703159511089325,1065,57800,1.0771219730377197,0.04001034051179886,4624000
0.522070974111557,1065,57900,1.037422776222229,0.01764964871108532,4632000
0.7771261185407639,1065,58000,1.1085487604141235,0.04373832419514656,4640000
0.6988868713378906,1065,58100,1.1033976078033447,0.03683991730213165,4648000
0.808689683675766,1066,58200,1.0728085041046143,0.008617537096142769,4656000
0.4434061646461487,1066,58300,1.1650111675262451,0.029812226071953773,4664000
0.6620088219642639,1066,58400,1.1792070865631104,0.08691564202308655,4672000
0.7272577285766602,1066,58500,1.059962272644043,0.01699763908982277,4680000
0.8135955333709717,1066,58600,1.0769742727279663,0.02680177614092827,4688000
0.5838744044303894,1066,58700,1.1717848777770996,0.0276690274477005,4696000
0.5346068739891052,1067,58800,1.0231841802597046,0.07307051122188568,4704000
0.669662356376648,1067,58900,1.1143251657485962,0.020752137526869774,4712000
0.9265690222382545,1067,59000,1.0805977582931519,0.010008217766880989,4720000
0.3561605215072632,1067,59100,1.1066839694976807,0.0345374271273613,4728000
0.9127324596047401,1067,59200,1.320625901222229,0.0120156304910779,4736000
0.2623201012611389,1067,59300,1.0988185405731201,0.09169523417949677,4744000
0.36268186569213867,1067,59400,1.1686012744903564,0.02055632881820202,4752000
0.8134882599115372,1068,59500,1.0752630233764648,0.02253388985991478,4760000
0.8031811714172363,1068,59600,1.056734323501587,0.030043914914131165,4768000
0.7246948182582855,1068,59700,1.0766483545303345,0.03795940428972244,4776000
0.9265832602977753,1068,59800,1.1539911031723022,0.009558884426951408,4784000
0.7207605540752411,1068,59900,1.1472084522247314,0.06552217155694962,4792000
0.6321618854999542,1068,60000,1.0472830533981323,0.027681823819875717,4800000
0.803241640329361,1069,60100,1.1513439416885376,0.030921712517738342,4808000
0.6926440298557281,1069,60200,1.1275115013122559,0.040159545838832855,4816000
0.7856623381376266,1069,60300,1.0362943410873413,0.0266039427369833,4824000
0.8436264246702194,1069,60400,1.0661908388137817,0.041696786880493164,4832000
0.9607844576239586,1069,60500,1.1462559700012207,0.010724850930273533,4840000
0.8270856142044067,1069,60600,1.1295530796051025,0.007443973328918219,4848000
0.046317338943481445,1070,60700,1.089532494544983,0.0413358174264431,4856000
0.7608718425035477,1070,60800,1.2511775493621826,0.047716714441776276,4864000
0.8704859912395477,1070,60900,1.1540005207061768,0.017619021236896515,4872000
0.3333253860473633,1070,61000,1.0891954898834229,0.037968091666698456,4880000
0.6927452385425568,1070,61100,1.1803828477859497,0.013775172643363476,4888000
0.19428640604019165,1070,61200,1.0504637956619263,0.054909296333789825,4896000
0.6642508208751678,1071,61300,0.9870706796646118,0.01822383888065815,4904000
0.4907018542289734,1071,61400,1.165616512298584,0.06557690352201462,4912000
0.8569041043519974,1071,61500,1.2088242769241333,0.018403705209493637,4920000
0.5247811377048492,1071,61600,1.117150068283081,0.1000027284026146,4928000
0.7920385897159576,1071,61700,1.0891169309616089,0.031084010377526283,4936000
0.8624328821897507,1071,61800,1.0657179355621338,0.009115640074014664,4944000
0.6099132895469666,1072,61900,1.069291114807129,0.08415227383375168,4952000
0.2539418339729309,1072,62000,1.0713540315628052,0.053635817021131516,4960000
0.5961583852767944,1072,62100,1.0300287008285522,0.07302170246839523,4968000
0.6679774224758148,1072,62200,1.168400764465332,0.03201502189040184,4976000
0.7377299964427948,1072,62300,1.1252788305282593,0.023622624576091766,4984000
0.7231561839580536,1072,62400,1.1216866970062256,0.08720706403255463,4992000
0.9321335628628731,1073,62500,1.0808507204055786,0.011090964078903198,5000000
0.773820772767067,1073,62600,1.1412773132324219,0.026636352762579918,5008000
0.7780127227306366,1073,62700,1.2627413272857666,0.012846196070313454,5016000
0.7966648936271667,1073,62800,1.060964822769165,0.016022365540266037,5024000
0.28601282835006714,1073,62900,1.1310794353485107,0.023970788344740868,5032000
0.6560401022434235,1073,63000,1.1378657817840576,0.11240912973880768,5040000
0.7133489847183228,1074,63100,1.070242166519165,0.09557147324085236,5048000
0.6159316897392273,1074,63200,1.0792659521102905,0.06640704721212387,5056000
0.8253282010555267,1074,63300,1.1433614492416382,0.00772557919844985,5064000
0.6537196934223175,1074,63400,1.028372049331665,0.011369281448423862,5072000
0.6840536296367645,1074,63500,0.9860168695449829,0.041407618671655655,5080000
0.7768631279468536,1074,63600,1.0995136499404907,0.039029963314533234,5088000
0.7220603823661804,1075,63700,1.023533821105957,0.023005232214927673,5096000
0.4962088465690613,1075,63800,1.0806217193603516,0.06203417107462883,5104000
0.7587270885705948,1075,63900,1.2203258275985718,0.022268932312726974,5112000
0.40928953886032104,1075,64000,1.128446340560913,0.07818277925252914,5120000
0.7857115417718887,1075,64100,1.061281442642212,0.00882770773023367,5128000
0.8361891508102417,1075,64200,1.1073566675186157,0.012071057222783566,5136000
0.739370197057724,1075,64300,1.089555263519287,0.034438714385032654,5144000
0.8177545219659805,1076,64400,1.1872751712799072,0.014049908146262169,5152000
0.8419708609580994,1076,64500,1.1775461435317993,0.005372979212552309,5160000
0.6535720229148865,1076,64600,1.1410614252090454,0.04975154623389244,5168000
0.6563161909580231,1076,64700,1.0696967840194702,0.012839527800679207,5176000
0.8395492285490036,1076,64800,1.1191213130950928,0.03342043608427048,5184000
0.3234409689903259,1076,64900,1.0896012783050537,0.09557224810123444,5192000
0.7438751459121704,1077,65000,1.213059425354004,0.021503187716007233,5200000
0.7393982112407684,1077,65100,1.0992858409881592,0.044837504625320435,5208000
0.765742838382721,1077,65200,1.1113582849502563,0.012433981522917747,5216000
0.7227148115634918,1077,65300,0.9974308013916016,0.04339056834578514,5224000
0.720003068447113,1077,65400,1.0343306064605713,0.0431632436811924,5232000
0.24830657243728638,1077,65500,0.9695404171943665,0.09976877272129059,5240000
0.6716389954090118,1077,65600,0.9965633153915405,0.030819524079561234,5248000
0.7406289875507355,1078,65700,0.8870787620544434,0.0158965103328228,5256000
0.42653143405914307,1078,65800,0.9898613095283508,0.10829143226146698,5264000
0.8850729539990425,1078,65900,1.1223220825195312,0.021682364866137505,5272000
0.8048895299434662,1078,66000,1.1594135761260986,0.01838737539947033,5280000
0.7308763265609741,1078,66100,1.0647268295288086,0.01116346288472414,5288000
0.47840315103530884,1078,66200,1.0637000799179077,0.015492339618504047,5296000
0.9243970885872841,1079,66300,1.0696309804916382,0.008292827755212784,5304000
0.8368915319442749,1079,66400,1.0362598896026611,0.006996224168688059,5312000
0.7804779559373856,1079,66500,1.0909981727600098,0.017865046858787537,5320000
0.7718302309513092,1079,66600,1.1084126234054565,0.01985880360007286,5328000
0.5002075731754303,1079,66700,1.1502392292022705,0.09674336016178131,5336000
0.6970192492008209,1079,66800,1.1450928449630737,0.06948558986186981,5344000
0.7031212449073792,1080,66900,1.099509358406067,0.009587559849023819,5352000
0.9349210858345032,1080,67000,1.0014894008636475,0.017785105854272842,5360000
0.5261514186859131,1080,67100,1.0937401056289673,0.06773694604635239,5368000
0.877212718129158,1080,67200,1.13542902469635,0.0073624723590910435,5376000
0.7815142422914505,1080,67300,1.0786399841308594,0.007947889156639576,5384000
0.8711544424295425,1080,67400,1.0709691047668457,0.031687088310718536,5392000
0.9481058046221733,1080,67500,1.1499954462051392,0.0094557274132967,5400000
0.8362555056810379,1081,67600,1.1188576221466064,0.016199063509702682,5408000
0.8469061106443405,1081,67700,1.128648042678833,0.007687742356210947,5416000
0.01048356294631958,1081,67800,1.2631146907806396,0.016100509092211723,5424000
0.6642071008682251,1081,67900,1.1238764524459839,0.0899546816945076,5432000
0.490943968296051,1081,68000,1.0162103176116943,0.01906893216073513,5440000
0.5494269132614136,1081,68100,1.0967568159103394,0.011899521574378014,5448000
0.5009171366691589,1081,68200,1.0242480039596558,0.01675829291343689,5456000
0.6876204609870911,1081,68300,1.0551519393920898,0.01545694749802351,5464000
0.612755298614502,1082,68400,1.0464304685592651,0.11743638664484024,5472000
0.7916673868894577,1082,68500,1.0725581645965576,0.012337627820670605,5480000
0.9425852783024311,1082,68600,1.0747781991958618,0.017841778695583344,5488000
0.8982682675123215,1082,68700,1.0647480487823486,0.05147309973835945,5496000
0.6225386559963226,1082,68800,1.2054998874664307,0.13622763752937317,5504000
0.820718839764595,1082,68900,1.1216734647750854,0.007502203341573477,5512000
0.8571292012929916,1083,69000,1.0614444017410278,0.07975246012210846,5520000
0.7505047470331192,1083,69100,1.0788021087646484,0.012427772395312786,5528000
-0.09823369979858398,1083,69200,1.2017042636871338,0.15438750386238098,5536000
0.8596238642930984,1083,69300,1.018673300743103,0.02667337656021118,5544000
0.9107499793171883,1083,69400,1.1528681516647339,0.00527544878423214,5552000
0.9516781680285931,1083,69500,1.1440764665603638,0.038418471813201904,5560000
0.7268926203250885,1083,69600,1.1081857681274414,0.04481911659240723,5568000
0.7035881280899048,1083,69700,1.0923001766204834,0.021449828520417213,5576000
0.8880178928375244,1084,69800,1.0789880752563477,0.0066638365387916565,5584000
0.8541018664836884,1084,69900,1.0566719770431519,0.032421816140413284,5592000
0.3335380554199219,1084,70000,0.9887331128120422,0.0023255820851773024,5600000
0.7958427965641022,1084,70100,1.1703836917877197,0.030451282858848572,5608000
0.7554939240217209,1084,70200,0.9969453811645508,0.005997782107442617,5616000
0.7152016758918762,1084,70300,1.1363065242767334,0.02191978693008423,5624000
0.45101088285446167,1084,70400,1.0407884120941162,0.03288495913147926,5632000
0.7810142934322357,1084,70500,1.1661417484283447,0.05440153554081917,5640000
0.471748411655426,1085,70600,0.9591525793075562,0.09668437391519547,5648000
0.7713895291090012,1085,70700,1.077202558517456,0.012707749381661415,5656000
0.8475757837295532,1085,70800,1.2183345556259155,0.04394710436463356,5664000
0.6094662547111511,1085,70900,1.2080612182617188,0.025483036413788795,5672000
0.4930650591850281,1085,71000,1.0238769054412842,0.16470783948898315,5680000
0.6343628168106079,1085,71100,1.218145489692688,0.022409630939364433,5688000
0.5904900133609772,1085,71200,1.038198709487915,0.08875234425067902,5696000
0.8470850437879562,1086,71300,1.1362680196762085,0.0064955903217196465,5704000
0.5005307197570801,1086,71400,1.06907057762146,0.11887580156326294,5712000
0.5926851034164429,1086,71500,1.0145264863967896,0.015621805563569069,5720000
0.9236557707190514,1086,71600,1.1317827701568604,0.011954916641116142,5728000
0.9409575089812279,1086,71700,1.067922592163086,0.015577239915728569,5736000
0.07780838012695312,1086,71800,1.1074851751327515,0.06144331768155098,5744000
0.2282906174659729,1086,71900,1.0103418827056885,0.02821982465684414,5752000
0.566198468208313,1086,72000,1.3064184188842773,0.003527134656906128,5760000
0.9605703912675381,1086,72100,1.136354923248291,0.005125850439071655,5768000
0.52864208817482,1087,72200,1.0222556591033936,0.009691269136965275,5776000
0.7530009597539902,1087,72300,1.1532611846923828,0.024877052754163742,5784000
0.6625912487506866,1087,72400,1.1315925121307373,0.017761196941137314,5792000
0.9525479935109615,1087,72500,0.9983974695205688,0.05779336765408516,5800000
0.3782925009727478,1087,72600,1.117724061012268,0.027922768145799637,5808000
0.5560109913349152,1087,72700,1.05246901512146,0.1944543868303299,5816000
0.8686940222978592,1087,72800,1.1446595191955566,0.022718993946909904,5824000
0.36467134952545166,1088,72900,1.0977410078048706,0.051226306706666946,5832000
-0.792272686958313,1088,73000,1.109700083732605,0.07104040682315826,5840000
0.8298438638448715,1088,73100,1.1498699188232422,0.04129963368177414,5848000
0.37848615646362305,1088,73200,1.0950616598129272,0.017829010263085365,5856000
0.710292249917984,1088,73300,1.0545330047607422,0.0501825287938118,5864000
0.3835335969924927,1088,73400,1.1199315786361694,0.0974849984049797,5872000
0.8596171438694,1088,73500,1.2102410793304443,0.040054433047771454,5880000
0.9375593066215515,1089,73600,1.0927655696868896,0.12152370065450668,5888000
0.879201240837574,1089,73700,1.0005015134811401,0.029494386166334152,5896000
0.7763432115316391,1089,73800,1.1104573011398315,0.018749132752418518,5904000
0.1651475429534912,1089,73900,1.0216844081878662,0.03273332864046097,5912000
0.7371779680252075,1089,74000,1.0587154626846313,0.08410950005054474,5920000
0.8712874352931976,1089,74100,1.1020396947860718,0.010932465083897114,5928000
0.7441604733467102,1089,74200,0.9554175138473511,0.06022796779870987,5936000
0.9046577736735344,1089,74300,1.1044052839279175,0.02328062616288662,5944000
0.6188741028308868,1090,74400,1.1575740575790405,0.06381843984127045,5952000
0.7425420880317688,1090,74500,1.1425832509994507,0.010127953253686428,5960000
0.9901520311832428,1090,74600,1.032531976699829,0.01652638614177704,5968000
0.21063673496246338,1090,74700,0.9863877296447754,0.08278597891330719,5976000
-1.0101571083068848,1090,74800,1.1441713571548462,0.051218558102846146,5984000
0.1966559886932373,1090,74900,1.2071478366851807,0.033738814294338226,5992000
0.840286135673523,1090,75000,1.0977116823196411,0.018444223329424858,6000000
0.48256629705429077,1090,75100,1.0572667121887207,0.18125055730342865,6008000
0.4986112713813782,1091,75200,0.9924699664115906,0.12539935111999512,6016000
0.8100681006908417,1091,75300,1.1698156595230103,0.017224516719579697,6024000
0.6004206240177155,1091,75400,1.0801597833633423,0.015971999615430832,6032000
0.7231699228286743,1091,75500,1.1657910346984863,0.01768968068063259,6040000
0.9152948334813118,1091,75600,1.320039987564087,0.020364398136734962,6048000
0.7855007499456406,1091,75700,1.1294361352920532,0.02766931988298893,6056000
0.6241832375526428,1092,75800,1.118578553199768,0.026204243302345276,6064000
0.8682669848203659,1092,75900,1.1861546039581299,0.00965163391083479,6072000
0.8470757752656937,1092,76000,1.1819881200790405,0.009755474515259266,6080000
0.7130798697471619,1092,76100,1.148640513420105,0.026890788227319717,6088000
0.8891493827104568,1092,76200,1.105406403541565,0.12628710269927979,6096000
0.9374071955680847,1092,76300,1.0712521076202393,0.017799288034439087,6104000
0.7228664457798004,1092,76400,1.0461094379425049,0.014109330251812935,6112000
0.5357005000114441,1092,76500,1.091454267501831,0.023647481575608253,6120000
0.5410332977771759,1093,76600,1.1037174463272095,0.6340005993843079,6128000
